EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG2M,FG2A,FG3M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,AtRimFGM,AtRimFGA,AtRimAssists,DefTwoPtRebounds,DefRebounds,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,PtsUnassisted2s,LongMidRangeAssists,DefThreePtRebounds,SelfOReb,LostBallSteals,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Corner3FGA,FTDefRebounds,BadPassOutOfBoundsTurnovers,DefFTReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,2pt And 1 Free Throw Trips,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Fg2aBlocked,LostBallTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,Travels,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Corner3FGM,Corner3Assists,Charge Fouls,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,SecondChanceTurnovers,Blocked3s,BlockedCorner3,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Loose Ball Fouls Drawn,AtRimPctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,BlockedArc3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1628881-1630435-1630462-1631009-204323,1611661330,"Monique Billings, Destiny Slocum, Aari McDonald, Rhyne Howard, Cheyenne Parker","Billings, Slocum, McDonald, Howard, Parker",1628881-1630435-1630462-1631009-204323,ATL,24.0,1,,,1.0,,,,1.0,,,,,,,,,,,,60.0,17.0,,17.0,,,,,0.4236,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1629476-1629492-1630471-1631044-203389,1611661330,"Asia (AD) Durr, Beatrice Mompremier, Maya Caldwell, Naz Hillmon, Yvonne Turner","(AD) Durr, Mompremier, Caldwell, Hillmon, Turner",1629476-1629492-1630471-1631044-203389,ATL,169.0,1,3.0,3.0,6.0,7.0,6.0,4.0,13.0,,,,3.0,,,,,,6.0,,110.76923076923076,12.666666666666666,13.285714285714286,12.166666666666666,13.285714285714286,,,0.25,0.442025,0.442025,,1.0,1.0,,,3.0,,2.0,4.0,,6.0,1.0,1.0,2.0,2.0,4.0,6.0,2.0,,,1.0,,1.0,,,2.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,4.0,6.0,,0.5,0.5,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,,0.5,,,,,,,0.75,,,,,0.4038,0.3333333333333333,1.0,12.5,,1.0,,3.0,4.0,1.0,1.0,1.0,0.25,,,,2.0,2.0,,2.0,1.0,,,,2.0,,4.0,1.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,,,,,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,0.25,,1.0,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1629476-1631009-1631044-203389-204323,1611661330,"Asia (AD) Durr, Rhyne Howard, Naz Hillmon, Yvonne Turner, Cheyenne Parker","(AD) Durr, Howard, Hillmon, Turner, Parker",1629476-1631009-1631044-203389-204323,ATL,133.0,1,2.0,5.0,5.0,5.0,3.0,4.0,10.0,2.0,1.0,3.0,4.0,2.0,,2.0,,,3.0,0.75,108.27067669172932,12.8,13.8,10.8,12.8,0.5,0.5,1.0,0.4881625,0.400575,24.933333333333334,0.6,1.0,,,,1.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,,,6.0,,6.0,1.0,,2.0,2.0,1.0,,6.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,7.0,6.0,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,1.0,0.5,1.5,0.9,0.5,1.5,1.0,,1.0,1.0,,1.0,,,,,,0.5,0.5,1.0,0.5,0.4764,0.2222222222222222,0.6666666666666666,0.6,1.0,1.0,,2.0,2.0,0.5,0.5,0.5,0.25,1.0,1.0,,,1.0,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,0.2,0.5,,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,0.5,1.0,0.5,,1.0,,,,,0.5,0.25,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1628269-1629476-1630462-1631009-201913,1611661330,"Nia Coffey, Asia (AD) Durr, Aari McDonald, Rhyne Howard, Kia Vaughn","Coffey, (AD) Durr, McDonald, Howard, Vaughn",1628269-1629476-1630462-1631009-201913,ATL,139.0,1,2.0,4.0,5.0,4.0,,,9.0,1.0,,1.0,5.0,,,1.0,,,,0.5,93.23741007194243,13.4,18.0,13.4,18.0,0.5,,1.0,0.54375,,27.6,,,,,,1.0,1.0,1.0,1.0,9.0,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,1.0,,9.0,,,,,,1.0,1.0,1.0,,,1.25,,,1.125,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.1,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,,4.0,,2.0,,,,,2.0,,4.0,2.0,,,,,,,,0.5,0.6666666666666666,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1628881-1630435-1630471-1631009-204323,1611661330,"Monique Billings, Destiny Slocum, Maya Caldwell, Rhyne Howard, Cheyenne Parker","Billings, Slocum, Caldwell, Howard, Parker",1628881-1630435-1630471-1631009-204323,ATL,116.0,1,2.0,,3.0,3.0,,,6.0,1.0,,1.0,5.0,,,1.0,,,,1.0,74.48275862068965,15.333333333333334,23.333333333333332,15.333333333333334,23.333333333333332,1.0,,1.0,0.54075,,24.7,,,,,,1.0,,,1.0,5.0,,,,,,,,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,1.0,2.0,,5.0,,,,,1.0,1.0,1.0,,,,1.5,,,1.25,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,2.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1629476-1629492-1630462-204323-204365,1611661330,"Asia (AD) Durr, Beatrice Mompremier, Aari McDonald, Cheyenne Parker, Erica Wheeler","(AD) Durr, Mompremier, McDonald, Parker, Wheeler",1629476-1629492-1630462-204323-204365,ATL,81.0,1,1.0,-3.0,2.0,3.0,,,5.0,,,,3.0,,,,1.0,1.0,,,88.88888888888889,7.5,22.0,7.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1629476-1630462-1630471-1631044-204323,1611661330,"Asia (AD) Durr, Aari McDonald, Maya Caldwell, Naz Hillmon, Cheyenne Parker","(AD) Durr, McDonald, Caldwell, Hillmon, Parker",1629476-1630462-1630471-1631044-204323,ATL,164.0,2,3.0,,5.0,5.0,,,10.0,2.0,,2.0,8.0,,,2.0,,,,0.2222222222222222,87.80487804878048,18.6,14.2,14.0,14.2,0.2222222222222222,,0.5555555555555556,0.5139222222222223,,24.6,,3.0,,,4.0,,3.0,7.0,,8.0,2.0,4.0,6.0,,,,4.0,,,2.0,,2.0,,,4.0,2.0,3.0,5.0,7.0,,,,1.0,1.0,,2.0,,,0.6666666666666666,1.0,,,,0.42857142857142855,0.5,,0.3333333333333333,0.5,,0.4,0.6,,,0.75,1.0,0.8333333333333334,0.75,1.0,,,,,0.4444444444444444,,,,,0.48146666666666665,0.75,,9.4,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,,2.0,2.0,2.0,,1.0,1.0,,2.0,,2.0,1.0,1.0,,,0.16666666666666666,,,,0.1,0.125,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1630136-1630462-1631044-201913-204365,1611661330,"Megan Walker, Aari McDonald, Naz Hillmon, Kia Vaughn, Erica Wheeler","Walker, McDonald, Hillmon, Vaughn, Wheeler",1630136-1630462-1631044-201913-204365,ATL,127.0,1,2.0,2.0,3.0,4.0,,4.0,7.0,,,,2.0,,,,,,,,79.37007874015748,19.0,17.5,18.0,17.5,,,0.6666666666666666,0.4704333333333333,,,,1.0,,,1.0,,2.0,3.0,,4.0,,,,,,,4.0,,,2.0,,2.0,,,4.0,,1.0,1.0,2.0,,,1.0,1.0,2.0,,4.0,,,1.0,1.0,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,,,,,,8.6,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,1.0,,,,1.0,,,,4.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1628881-1630136-1630462-201913-204365,1611661330,"Monique Billings, Megan Walker, Aari McDonald, Kia Vaughn, Erica Wheeler","Billings, Walker, McDonald, Vaughn, Wheeler",1628881-1630136-1630462-201913-204365,ATL,439.0,3,7.0,8.0,15.0,15.0,5.0,,30.0,3.0,1.0,4.0,10.0,1.0,,3.0,3.0,2.0,5.0,0.2857142857142857,98.40546697038725,13.933333333333334,15.333333333333334,13.866666666666667,14.066666666666666,0.21428571428571427,0.2,0.6428571428571429,0.5629857142857143,0.59124,23.725,0.3333333333333333,1.0,,1.0,4.0,2.0,3.0,10.0,2.0,18.0,,,3.0,1.0,4.0,5.0,6.0,6.0,2.0,3.0,2.0,5.0,2.0,,12.0,1.0,,1.0,7.0,,,,,3.0,,15.0,5.0,,1.0,1.0,1.0,0.5,0.5,0.3,,0.25,0.42857142857142855,1.5,0.5,0.5294117647058824,1.5,0.5,,,0.5,0.1111111111111111,,,0.07142857142857142,,,,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,0.16666666666666666,0.2777777777777778,7.56,3.0,5.0,3.0,5.0,6.0,0.7142857142857143,0.6666666666666666,1.0,0.35714285714285715,0.6,0.6,1.0,,6.0,,,,1.0,,1.0,6.0,,8.0,5.0,0.5,,,,,,,0.29411764705882354,0.38461538461538464,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,0.07142857142857142,1.0,1.0,2.0,0.2,1.0,,,,,,,0.5,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661330,2022,2022,True
1628929-1629476-1629492-204323-204365,1611661330,"Kristy Wallace, Asia (AD) Durr, Beatrice Mompremier, Cheyenne Parker, Erica Wheeler","Wallace, (AD) Durr, Mompremier, Parker, Wheeler",1628929-1629476-1629492-204323-204365,ATL,27.0,1,,3.0,1.0,,,,1.0,,,1.0,,,,,,,,1.0,53.33333333333333,12.0,,12.0,,,,1.0,0.65175,,22.9,,,,,,,,,1.0,3.0,,,,,,,,3.0,,,1.0,1.0,,,3.0,,,,,,,,,1.0,,3.0,,,,,1.0,1.0,1.0,,,,1.5,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1628929-1630462-201913-203026-204323,1611661330,"Kristy Wallace, Aari McDonald, Kia Vaughn, Tiffany Hayes, Cheyenne Parker","Wallace, McDonald, Vaughn, Hayes, Parker",1628929-1630462-201913-203026-204323,ATL,219.0,2,4.0,-1.0,7.0,6.0,,,13.0,3.0,,3.0,6.0,,1.0,1.0,1.0,,,0.5,85.47945205479452,13.142857142857142,21.166666666666668,13.142857142857142,21.166666666666668,0.5,,0.6666666666666666,0.5207499999999999,,30.633333333333336,,,,1.0,1.0,1.0,1.0,3.0,1.0,5.0,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,,2.0,,,2.0,1.0,1.0,,5.0,,,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,0.4166666666666667,,,0.4166666666666667,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,9.333333333333334,1.0,1.0,1.0,1.0,2.0,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,3.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1611661330,2022,2022,True
1629476-1629492-1631009-1631044-204365,1611661330,"Asia (AD) Durr, Beatrice Mompremier, Rhyne Howard, Naz Hillmon, Erica Wheeler","(AD) Durr, Mompremier, Howard, Hillmon, Wheeler",1629476-1629492-1631009-1631044-204365,ATL,71.0,1,1.0,2.0,2.0,2.0,,,4.0,,,,3.0,,,,,,,,81.12676056338029,16.5,19.0,16.5,18.0,,,0.5,0.47755,,,,,1.0,1.0,,,2.0,2.0,,5.0,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,5.0,,,0.5,0.5,,,,1.0,,,1.0,,,1.25,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,6.15,1.0,1.0,1.0,,1.0,,0.5,,0.5,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1628269-1628929-1630435-1630462-204323,1611661330,"Nia Coffey, Kristy Wallace, Destiny Slocum, Aari McDonald, Cheyenne Parker","Coffey, Wallace, Slocum, McDonald, Parker",1628269-1628929-1630435-1630462-204323,ATL,93.0,1,2.0,2.0,4.0,3.0,,,7.0,,,,2.0,,,,1.0,1.0,,,108.38709677419355,11.25,16.0,11.25,12.333333333333334,,,1.0,0.5052,,,,,,,,,1.0,1.0,,4.0,,,,,,,2.0,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,2.0,,,,4.0,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,2.7,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,2.0,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1628881-1629492-1630462-1630471-1631009,1611661330,"Monique Billings, Beatrice Mompremier, Aari McDonald, Maya Caldwell, Rhyne Howard","Billings, Mompremier, McDonald, Caldwell, Howard",1628881-1629492-1630462-1630471-1631009,ATL,312.0,3,5.0,-6.0,9.0,11.0,1.0,,20.0,,,2.0,11.0,1.0,,,,,1.0,0.3333333333333333,92.3076923076923,14.88888888888889,16.181818181818183,13.88888888888889,14.363636363636363,,,0.6666666666666666,0.5940083333333334,0.54255,23.35,0.1111111111111111,1.0,1.0,2.0,,,2.0,4.0,,5.0,1.0,1.0,2.0,,,,4.0,,,2.0,,2.0,,1.0,4.0,1.0,,1.0,5.0,3.0,2.0,3.0,2.0,3.0,,3.0,,,1.0,1.0,,,,0.5,1.0,,0.3333333333333333,1.0,,0.35714285714285715,1.0,,1.0,,0.5,0.25,,,0.3333333333333333,0.5,1.0,1.0,,,,,,,0.4,,5.7,1.0,2.0,1.0,2.0,4.0,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.5,1.0,,1.0,,,,2.0,1.0,,4.0,,2.0,1.0,0.6666666666666666,,,0.3333333333333333,,,,0.14285714285714285,0.2,0.6666666666666666,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,0.5,1.0,0.3333333333333333,,,,,,1.0,1.0,0.25,0.5,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1629476-1629492-1630462-1631009-1631044,1611661330,"Asia (AD) Durr, Beatrice Mompremier, Aari McDonald, Rhyne Howard, Naz Hillmon","(AD) Durr, Mompremier, McDonald, Howard, Hillmon",1629476-1629492-1630462-1631009-1631044,ATL,1046.0,5,17.0,,32.0,31.0,12.0,2.0,63.0,6.0,3.0,6.0,33.0,3.0,,6.0,5.0,3.0,12.0,0.2,86.73040152963671,16.40625,16.806451612903224,15.25,16.451612903225808,0.2,0.25,0.5333333333333333,0.514355,0.48467499999999997,24.333333333333332,0.375,6.0,4.0,9.0,5.0,1.0,12.0,24.0,1.0,33.0,1.0,5.0,7.0,5.0,9.0,13.0,20.0,3.0,1.0,10.0,1.0,11.0,1.0,3.0,23.0,2.0,5.0,7.0,17.0,3.0,2.0,7.0,1.0,5.0,,26.0,13.0,,0.8333333333333334,0.9090909090909091,1.0,0.16666666666666666,0.16666666666666666,0.5,0.2,0.5555555555555556,0.45,0.4166666666666667,0.5416666666666666,0.5,0.5,0.5416666666666666,0.42857142857142855,0.4166666666666667,0.4,0.4117647058823529,0.25,0.4,0.3,0.4444444444444444,0.4444444444444444,0.75,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.5272,0.21212121212121213,0.3939393939393939,7.1499999999999995,7.0,10.0,7.0,8.0,10.0,0.7272727272727273,0.75,0.8,0.3333333333333333,0.7,0.7,1.0,1.0,6.0,2.0,4.0,,1.0,,2.0,9.0,,7.0,3.0,1.0,0.3333333333333333,1.0,,0.2,0.25,,0.09375,0.11538461538461539,,,2.0,1.0,1.0,1.0,1.0,,,2.0,4.0,2.0,,,,,,,1.0,0.3333333333333333,,0.16666666666666666,1.0,,1.0,3.0,1.0,,0.5,,2.0,3.0,1.0,0.25,0.6666666666666666,1.0,1.0,0.041666666666666664,,,0.6,1.0,,,,,,,,,,,,,1.0,,,,1.0,3.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,2.0,,1.0,,,1.0,0.2,,,,,,,,,,,,,1611661330,2022,2022,True
1629476-1629492-1630462-1631009-204323,1611661330,"Asia (AD) Durr, Beatrice Mompremier, Aari McDonald, Rhyne Howard, Cheyenne Parker","(AD) Durr, Mompremier, McDonald, Howard, Parker",1629476-1629492-1630462-1631009-204323,ATL,278.0,2,5.0,-1.0,10.0,10.0,1.0,4.0,20.0,4.0,1.0,5.0,7.0,1.0,,4.0,,,1.0,0.625,103.59712230215827,13.1,14.7,12.8,14.6,0.5,0.5,0.75,0.5309142857142858,0.3806,25.660000000000004,0.1,1.0,,,2.0,1.0,,3.0,2.0,6.0,,,,,1.0,,,6.0,1.0,,2.0,2.0,1.0,,6.0,1.0,,1.0,8.0,1.0,1.0,4.0,,,,6.0,,,,,1.0,0.4,0.4,,,,0.375,,,0.375,,,0.25,,0.5,0.2,,0.5,,,,,0.25,0.25,0.25,1.0,0.25,,,,11.333333333333334,,1.0,,5.0,7.0,0.8333333333333334,0.875,,0.125,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,0.125,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2022,2022,True
1629492-1630462-1630471-1631009-1631044,1611661330,"Beatrice Mompremier, Aari McDonald, Maya Caldwell, Rhyne Howard, Naz Hillmon","Mompremier, McDonald, Caldwell, Howard, Hillmon",1629492-1630462-1630471-1631009-1631044,ATL,242.0,3,4.0,7.0,8.0,6.0,4.0,,14.0,2.0,,4.0,2.0,1.0,,2.0,,,4.0,0.4444444444444444,83.30578512396694,17.0,17.666666666666668,14.625,17.666666666666668,0.2222222222222222,,0.5555555555555556,0.5119222222222223,0.518425,23.85,0.5,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,9.0,,1.0,,1.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,3.0,7.0,,,1.0,,,,9.0,2.0,,1.0,1.0,1.0,0.25,0.25,0.4,,0.3333333333333333,0.3888888888888889,,0.25,0.45,,0.25,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.536825,,0.2222222222222222,14.2,,1.0,,3.0,4.0,0.75,0.8,0.5,0.1111111111111111,,,,1.0,2.0,,,1.0,1.0,,,2.0,,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.1,0.16666666666666666,1.0,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,1.0,,0.5,,0.2222222222222222,,1.0,,0.25,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,1.0,0.5,,,,,,,,,,1611661330,2022,2022,True
