EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyDefPoss,PtsUnassisted2s,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,ShootingFouls,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyFtPoints,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFG2A,LostBallTurnovers,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceTurnovers,Offensive Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,FTOffRebounds,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Charge Fouls Drawn,LongMidRangePctBlocked,team_id,year,season,team_vs
1628273-1628890-1629484-203035-204334,1611661317,"Kaela Davis, Diamond DeShields, Megan Gustafson, Shey Peddy, Reshanda Gray","Davis, DeShields, Gustafson, Peddy, Gray",1628273-1628890-1629484-203035-204334,PHO,119.0,1,2,,4,4,,8,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,2.0,2.0,,,2.0,,,,,0.5,,0.5,,0.5,,0.6666666666666666,0.6666666666666666,1.0,96.80672268907563,10.0,19.75,10.0,17.0,0.5,,,,0.4021,,,6.2,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,2.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
1628273-1629482-1629484-1629488-203035,1611661317,"Kaela Davis, Sophie Cunningham, Megan Gustafson, Brianna Turner, Shey Peddy","Davis, Cunningham, Gustafson, Turner, Peddy",1628273-1629482-1629484-1629488-203035,PHO,179.0,1,3,-3.0,4,6,4.0,10,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,4.0,1.0,1.0,0.5,0.5,0.25,0.25,0.25,0.25,1.0,1.0,1.0,80.44692737430168,19.0,17.166666666666668,19.0,17.166666666666668,0.25,,,,0.420775,0.420775,1.0,14.5,1.0,,,,,,2.0,,2.0,,2.0,,5.0,,2.0,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,0.5,,0.5,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,1.0,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
1628273-1629482-1629484-1629488-203389,1611661317,"Kaela Davis, Sophie Cunningham, Megan Gustafson, Brianna Turner, Yvonne Turner","Davis, Cunningham, Gustafson, Turner, Turner",1628273-1629482-1629484-1629488-203389,PHO,122.0,2,2,7.0,5,3,3.0,8,,,1.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.625,0.3333333333333333,0.7,0.3333333333333333,1.0,1.0,1.0,94.42622950819673,11.8,21.0,11.4,21.0,,,,,0.576875,0.5624666666666667,0.2857142857142857,2.9,0.6,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,2.0,,,2.0,,3.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,2.0,1.0,,0.3333333333333333,,0.3333333333333333,0.75,,,,1.0,,,,1.0,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,0.3333333333333333,1.0,0.3333333333333333,,1.0,0.5,0.2,0.5,24.400000000000002,,,,1.0,,1.0,,,,,,,,,,0.25,,,,0.3333333333333333,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.5,1.5,1.0,1.0,0.6201,0.42857142857142855,,,,,,,1611661317,2022,2022,True
1628273-1629484-1629488-1631068-204334,1611661317,"Kaela Davis, Megan Gustafson, Brianna Turner, Sam Thomas, Reshanda Gray","Davis, Gustafson, Turner, Thomas, Gray",1628273-1629484-1629488-1631068-204334,PHO,55.0,1,1,1.0,2,2,2.0,4,,,,,3.0,,,3.0,,,1.0,,3.0,1.0,1.0,1.0,,,3.0,3.0,2.0,,,,,0.75,0.75,0.75,0.75,1.0,1.0,,104.72727272727273,9.0,18.5,9.0,18.5,,,,,0.575775,0.575775,1.0,,1.0,,,,,,1.0,,1.0,1.0,2.0,,2.0,1.0,2.0,3.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,0.5,0.5,0.5,1.0,,,,,,,1.0,,,,,,0.5,,,,,,0.5,,1.0,,,,23.7,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
1628287-1628890-1629482-1629488-203035,1611661317,"Jennie Simms, Diamond DeShields, Sophie Cunningham, Brianna Turner, Shey Peddy","Simms, DeShields, Cunningham, Turner, Peddy",1628287-1628890-1629482-1629488-203035,PHO,786.0,1,13,10.0,26,26,,52,3.0,6.0,5.0,8.0,32.0,,,,8.0,4.0,7.0,2.0,17.0,11.0,14.0,15.0,4.0,1.0,29.0,,,0.8,0.8,0.625,,0.7,,0.7272727272727273,,0.7857142857142857,0.6666666666666666,1.0,95.2671755725191,13.0,17.23076923076923,12.884615384615385,14.653846153846153,0.3,0.5,0.5,0.6666666666666666,0.503385,,,7.0375,,2.0,2.0,,,4.0,10.0,,,6.0,12.0,4.0,22.0,,,9.0,9.0,10.0,4.0,,3.0,1.0,2.0,,3.0,1.0,1.0,1.0,,,4.0,5.0,,4.0,1.0,4.0,2.0,0.5,0.5,,0.5,0.6,,,,0.42857142857142855,0.1111111111111111,,0.8888888888888888,0.5,0.1,1.0,1.0,1.0,0.5,0.4,0.4,0.25,,,,,0.7,0.4,0.09090909090909091,0.2,24.766666666666666,,2.0,2.0,2.0,,,2.0,2.0,1.0,2.0,1.0,,0.3333333333333333,,0.5,0.1,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,0.2,,0.16666666666666666,0.16666666666666666,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,3.0,,1.0,1.5,1.5,,1.0,,0.09375,1.0,2.0,1.0,,,,1611661317,2022,2022,True
1628287-1628890-1629482-1629488-203389,1611661317,"Jennie Simms, Diamond DeShields, Sophie Cunningham, Brianna Turner, Yvonne Turner","Simms, DeShields, Cunningham, Turner, Turner",1628287-1628890-1629482-1629488-203389,PHO,568.0,2,9,12.0,18,18,,36,1.0,4.0,4.0,8.0,30.0,,,,4.0,2.0,8.0,,22.0,3.0,7.0,9.0,3.0,,28.0,,,0.5,0.5,0.5,,0.8666666666666667,,0.8823529411764706,,0.6,0.6,1.0,91.26760563380282,12.5,19.055555555555557,12.444444444444445,17.88888888888889,0.26666666666666666,0.25,0.25,,0.5207633333333334,,,9.5125,,1.0,1.0,,,6.0,7.0,,,6.0,7.0,4.0,18.0,,,18.0,,7.0,6.0,,6.0,6.0,,2.0,3.0,2.0,1.0,1.0,,,2.0,3.0,,7.0,,4.0,2.0,1.0,0.8571428571428571,,0.8571428571428571,0.4666666666666667,,,0.5,0.6,0.4,0.6666666666666666,0.3333333333333333,0.5,0.06666666666666667,1.0,1.0,,0.4666666666666667,0.8571428571428571,0.8571428571428571,1.0,,,,,0.5333333333333333,0.8571428571428571,0.11764705882352941,0.2,25.642857142857142,,4.0,,,,,,2.0,1.0,2.0,1.0,,1.0,0.6666666666666666,0.5,,,,,,,,2.0,2.0,3.0,1.0,1.0,2.0,,1.0,1.0,,2.0,2.0,,0.3333333333333333,1.0,,,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,0.5,,,0.65325,0.06666666666666667,,,,2.0,,,1611661317,2022,2022,True
1628287-1628890-1629482-203389-204334,1611661317,"Jennie Simms, Diamond DeShields, Sophie Cunningham, Yvonne Turner, Reshanda Gray","Simms, DeShields, Cunningham, Turner, Gray",1628287-1628890-1629482-203389-204334,PHO,64.0,1,1,-2.0,2,3,,5,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,112.5,16.0,10.666666666666666,16.0,10.666666666666666,,,,,0.57375,,,3.8,,,1.0,,,,1.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,,,,,,,1.0,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
1628287-1629482-1629484-1629488-203389,1611661317,"Jennie Simms, Sophie Cunningham, Megan Gustafson, Brianna Turner, Yvonne Turner","Simms, Cunningham, Gustafson, Turner, Turner",1628287-1629482-1629484-1629488-203389,PHO,83.0,1,1,4.0,2,2,,4,1.0,1.0,2.0,3.0,4.0,,,,4.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,4.0,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,1.0,1.0,1.0,69.39759036144578,21.0,20.5,21.0,20.5,0.3333333333333333,1.0,1.0,1.0,0.3784,,,13.166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2022,2022,True
1628890-1629482-1629484-1629488-203035,1611661317,"Diamond DeShields, Sophie Cunningham, Megan Gustafson, Brianna Turner, Shey Peddy","DeShields, Cunningham, Gustafson, Turner, Peddy",1628890-1629482-1629484-1629488-203035,PHO,324.0,1,5,-5.0,10,10,,20,1.0,5.0,1.0,9.0,2.0,,,,,,,,,4.0,5.0,7.0,3.0,,2.0,,,,,0.1111111111111111,,0.09090909090909091,,0.09090909090909091,,0.5,0.45454545454545453,0.5,88.88888888888889,14.2,18.2,13.2,15.4,0.45454545454545453,0.2,0.2,,0.4214590909090909,,,13.277777777777779,,,,,,,2.0,,,,2.0,,7.0,,,,,2.0,,1.0,,,,2.0,1.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,,0.18181818181818182,0.1111111111111111,,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.5,0.4,0.5,,,,,0.18181818181818182,,,,,,,,0.18181818181818182,,,,24.95,3.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,4.0,1.0,1.0,,,,1.0,1.0,,1.0,,0.5,,,,0.36363636363636365,,,,0.5,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.487725,,,,,,1.0,0.25,1611661317,2022,2022,True
1629482-1629484-1629488-203035-203389,1611661317,"Sophie Cunningham, Megan Gustafson, Brianna Turner, Shey Peddy, Yvonne Turner","Cunningham, Gustafson, Turner, Peddy, Turner",1629482-1629484-1629488-203035-203389,PHO,134.0,1,2,1.0,4,4,4.0,8,,1.0,1.0,3.0,7.0,1.0,3.0,7.0,2.0,1.0,2.0,,5.0,1.0,1.0,2.0,2.0,,7.0,7.0,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.7,0.7,1.0,1.0,,85.97014925373134,15.25,18.25,14.25,18.25,0.25,,,,0.4345875,0.4345875,1.0,11.4,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.5,,0.5,1.0,1.0,,,,,,0.25,1.0,1.0,1.0,,,0.25,1.0,0.25,1.0,0.2,0.25,24.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,0.5,0.5,0.5,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,0.3195,,,,,,,,1611661317,2022,2022,True
