EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FirstChancePoints,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,FoulsDrawn,FTA,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceArc3FGA,SecondChanceFG3A,AtRimAssists,FTDefRebounds,Loose Ball Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,HeaveAttempts,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,Defensive 3 Seconds Violations,BlockedCorner3,Clear Path Fouls,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
1630113-201496-201516-202664-203822,1611661329,"Ruthy Hebard, Candace Parker, Allie Quigley, Courtney Vandersloot, Rebekah Gardner","Hebard, Parker, Quigley, Vandersloot, Gardner",1630113-201496-201516-202664-203822,CHI,79.0,1,1.0,3.0,2.0,5.0,,1.0,,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,0.5,91.13924050632912,16.0,15.5,16.0,15.5,1.0,,,,1.0,0.5786,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627700-1629574-201516-203416-203822,1611661329,"Julie Allemand, Li Yueru, Allie Quigley, Emma Meesseman, Rebekah Gardner","Allemand, Yueru, Quigley, Meesseman, Gardner",1627700-1629574-201516-203416-203822,CHI,14.0,1,,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,102.85714285714286,,14.0,,14.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1630113-1630389-1630479-1630961-1630993,1611661329,"Ruthy Hebard, Dana Evans, Sparkle Taylor, Tina Krajisnik, Anneli Maley","Hebard, Evans, Taylor, Krajisnik, Maley",1630113-1630389-1630479-1630961-1630993,CHI,260.0,2,4.0,7.0,7.0,14.0,,,3.0,2.0,4.0,11.0,10.0,2.0,,1.0,3.0,,8.0,0.5,0.8333333333333334,0.9166666666666666,77.53846153846155,18.571428571428573,18.571428571428573,17.142857142857142,18.571428571428573,,,,0.5,0.3333333333333333,0.4694666666666667,11.175,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,1.0,,2.0,6.0,,,1.0,1.0,2.0,3.0,,,8.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,0.5,,1.0,0.5,,,,1.0,,,0.3333333333333333,0.5,,0.16666666666666666,0.3333333333333333,,,,,,0.63015,23.0,4.0,,1.0,,,,1.0,,,0.5,,,0.16666666666666666,0.25,4.0,,,,,1.0,2.0,1.0,,,,,,1.0,,3.0,1.0,2.0,,,,2.0,,,,2.0,1.0,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,2.0,4.0,,1.0,,,0.5,1.5,0.5,1.5,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,0.3512,0.2727272727272727,0.18181818181818182,0.5714285714285714,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1611661329,2022,2022,False
1628922-1630389-201496-203416-203822,1611661329,"Azurá Stevens, Dana Evans, Candace Parker, Emma Meesseman, Rebekah Gardner","Stevens, Evans, Parker, Meesseman, Gardner",1628922-1630389-201496-203416-203822,CHI,390.0,3,6.0,11.0,11.0,22.0,2.0,3.0,3.0,2.0,7.0,12.0,11.0,,1.0,1.0,3.0,,9.0,0.2857142857142857,0.45454545454545453,0.5,81.23076923076923,16.727272727272727,18.727272727272727,15.727272727272727,18.272727272727273,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.6363636363636364,0.5359045454545455,6.371428571428572,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,4.0,2.0,,4.0,6.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,,10.0,1.0,2.0,2.0,4.0,2.0,6.0,,,,,,,3.0,2.0,,,,,,1.0,1.0,1.0,0.5,0.5,0.36363636363636365,0.2857142857142857,0.3333333333333333,,0.4,0.2,1.0,0.5714285714285714,0.2857142857142857,,,,0.6666666666666666,1.0,,,,,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5418,24.25,,1.0,2.0,2.0,,,1.0,,,0.3333333333333333,1.0,0.5,0.08333333333333333,0.125,,,,,,,1.0,1.0,,,,,,1.0,,3.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,0.5,,,,0.75,,0.75,,,,,0.5,,0.5,,,,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,0.25,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1611661329,2022,2022,False
1627674-1629574-202664-203416-203822,1611661329,"Kahleah Copper, Li Yueru, Courtney Vandersloot, Emma Meesseman, Rebekah Gardner","Copper, Yueru, Vandersloot, Meesseman, Gardner",1627674-1629574-202664-203416-203822,CHI,29.0,1,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,99.3103448275862,4.0,25.0,4.0,25.0,1.0,,,,1.0,0.6818,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.6818,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1628922-1630113-1630389-201496-203822,1611661329,"Azurá Stevens, Ruthy Hebard, Dana Evans, Candace Parker, Rebekah Gardner","Stevens, Hebard, Evans, Parker, Gardner",1628922-1630113-1630389-201496-203822,CHI,510.0,3,8.0,15.0,15.0,30.0,1.0,1.0,4.0,4.0,6.0,20.0,20.0,4.0,,,3.0,,18.0,0.6666666666666666,0.6071428571428571,0.625,84.70588235294117,18.466666666666665,15.533333333333333,17.866666666666667,14.466666666666667,0.07142857142857142,1.0,1.0,0.2857142857142857,0.6428571428571429,0.4774535714285714,10.116666666666667,,1.0,2.0,1.0,2.0,2.0,6.0,3.0,8.0,3.0,,4.0,9.0,6.0,2.0,,2.0,3.0,5.0,2.0,,13.0,,2.0,3.0,5.0,1.0,6.0,1.0,1.0,,,,,2.0,4.0,,1.0,1.0,1.0,,0.5,0.5,1.0,0.375,0.375,0.5714285714285714,,,,0.75,,0.4,0.5555555555555556,0.16666666666666666,,0.5,1.0,,0.5,,0.5,0.5,,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,24.9375,,,,1.0,,,2.0,,,,1.0,,0.125,0.25,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.25,,,1.0,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627674-1630113-201496-202664-203822,1611661329,"Kahleah Copper, Ruthy Hebard, Candace Parker, Courtney Vandersloot, Rebekah Gardner","Copper, Hebard, Parker, Vandersloot, Gardner",1627674-1630113-201496-202664-203822,CHI,28.0,1,,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,2.0,,,,,2.0,1.0,1.0,1.0,154.28571428571428,22.0,3.0,22.0,3.0,1.0,1.0,1.0,,1.0,0.6549,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1628922-1630113-1630389-203416-203822,1611661329,"Azurá Stevens, Ruthy Hebard, Dana Evans, Emma Meesseman, Rebekah Gardner","Stevens, Hebard, Evans, Meesseman, Gardner",1628922-1630113-1630389-203416-203822,CHI,274.0,2,5.0,8.0,8.0,16.0,2.0,2.0,1.0,3.0,3.0,14.0,3.0,4.0,1.0,1.0,4.0,,14.0,1.0,1.125,1.0,84.08759124087592,12.25,22.0,12.25,21.125,0.5,1.0,1.0,0.25,0.75,0.5524375,2.733333333333333,11.0,,1.0,,1.0,,,1.0,1.0,5.0,,2.0,3.0,,,,1.0,1.0,2.0,,,5.0,,2.0,2.0,5.0,,5.0,,,,,,,3.0,6.0,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.25,,,,0.6666666666666666,,1.0,0.8,,,1.0,0.5,,1.0,1.0,1.0,1.0,,,0.25,,,,,,,24.1,2.0,,,1.0,1.0,,3.0,1.0,1.0,,0.5,,0.42857142857142855,0.5,4.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,5.0,8.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,8.0,4.0,,,1.0,,,,1.5,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,0.60945,,0.5714285714285714,0.5,,,,,,,1.0,1.0,,,,,,,,,,,,1611661329,2022,2022,False
1628273-1628922-1630389-1630993-201496,1611661329,"Kaela Davis, Azurá Stevens, Dana Evans, Anneli Maley, Candace Parker","Davis, Stevens, Evans, Maley, Parker",1628273-1628922-1630389-1630993-201496,CHI,126.0,1,2.0,4.0,4.0,8.0,,,,1.0,1.0,2.0,6.0,,,2.0,1.0,,2.0,1.0,1.0,1.0,91.42857142857143,14.5,17.0,14.5,17.0,,,,,,0.4143,14.6,-4.0,,,1.0,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,,1.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,4.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627674-1628922-1630113-1630389-203822,1611661329,"Kahleah Copper, Azurá Stevens, Ruthy Hebard, Dana Evans, Rebekah Gardner","Copper, Stevens, Hebard, Evans, Gardner",1627674-1628922-1630113-1630389-203822,CHI,577.0,5,10.0,18.0,16.0,34.0,2.0,3.0,3.0,5.0,9.0,18.0,16.0,4.0,1.0,2.0,4.0,1.0,15.0,0.5555555555555556,0.4642857142857143,0.5625,84.8526863084922,15.5,18.625,15.5,17.9375,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.21428571428571427,0.5714285714285714,0.467625,9.144444444444444,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,5.0,5.0,,6.0,3.0,4.0,1.0,,3.0,1.0,4.0,1.0,,9.0,1.0,3.0,5.0,8.0,1.0,9.0,1.0,1.0,1.0,1.0,,,3.0,5.0,,2.0,2.0,2.0,,0.6,0.6,1.0,0.2,0.2,0.35714285714285715,,,0.5,0.5555555555555556,0.25,0.6,0.5714285714285714,0.125,,0.25,1.0,0.5,0.5,,0.6666666666666666,0.6666666666666666,,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.25,0.25,1.0,0.25,0.59115,24.04,3.0,1.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,1.0,0.13333333333333333,0.2,5.0,,,,,1.0,,,,1.0,,1.0,,1.0,,3.0,,1.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,2.0,5.0,1.0,1.0,,,,1.5,,1.5,0.3333333333333333,,,,,,,,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,1.0,,,,0.5,,0.3773,0.16666666666666666,0.1111111111111111,0.2777777777777778,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627674-1628922-1630389-201516-203416,1611661329,"Kahleah Copper, Azurá Stevens, Dana Evans, Allie Quigley, Emma Meesseman","Copper, Stevens, Evans, Quigley, Meesseman",1627674-1628922-1630389-201516-203416,CHI,47.0,1,1.0,2.0,1.0,3.0,,,1.0,,1.0,2.0,2.0,,,,1.0,,2.0,,,0.5,91.91489361702128,14.0,19.0,14.0,19.0,,,,1.0,,0.3589,7.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627700-1628922-1629574-201516-203822,1611661329,"Julie Allemand, Azurá Stevens, Li Yueru, Allie Quigley, Rebekah Gardner","Allemand, Stevens, Yueru, Quigley, Gardner",1627700-1628922-1629574-201516-203822,CHI,222.0,2,4.0,5.0,8.0,13.0,2.0,2.0,2.0,2.0,4.0,8.0,14.0,,,,3.0,,4.0,0.5,0.4,0.5714285714285714,84.32432432432432,22.2,13.875,20.8,13.875,0.4,1.0,1.0,0.4,0.6,0.5204,3.85,-6.0,2.0,,,,,1.0,,1.0,4.0,1.0,4.0,,1.0,,,2.0,,2.0,,,4.0,1.0,,2.0,2.0,2.0,4.0,,,,,,,2.0,4.0,,,,,,1.0,1.0,,,,0.2,,,,1.0,0.5,,1.0,0.6666666666666666,,,1.0,1.0,,,,,,,,0.2,,,,,,25.8,4.0,,,2.0,,,2.0,1.0,,0.5,1.0,,0.2857142857142857,0.3333333333333333,3.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,2.0,4.0,2.0,3.0,,1.0,2.0,6.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,6.0,3.0,,,,1.0,0.6666666666666666,1.0,0.5,1.0,0.6,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,,0.5,1.0,,0.25,,0.535725,0.5,0.75,0.6,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627700-1629574-1630389-203416-203822,1611661329,"Julie Allemand, Li Yueru, Dana Evans, Emma Meesseman, Rebekah Gardner","Allemand, Yueru, Evans, Meesseman, Gardner",1627700-1629574-1630389-203416-203822,CHI,117.0,1,2.0,5.0,4.0,9.0,2.0,2.0,,2.0,2.0,6.0,2.0,,1.0,2.0,,,6.0,1.0,1.0,1.0,110.76923076923077,12.2,14.0,12.2,11.25,1.0,1.0,1.0,,1.0,0.59255,1.85,4.0,,,,,,,,,2.0,,4.0,,,,,2.0,,2.0,,,4.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,,,1.0,1.0,,,,,,,0.5,1.0,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1628922-1630389-201496-201516-203416,1611661329,"Azurá Stevens, Dana Evans, Candace Parker, Allie Quigley, Emma Meesseman","Stevens, Evans, Parker, Quigley, Meesseman",1628922-1630389-201496-201516-203416,CHI,33.0,1,1.0,2.0,2.0,4.0,,,,,,,2.0,,1.0,2.0,,,,,,,174.54545454545453,10.0,6.5,10.0,6.0,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627674-1630113-1630389-201516-203416,1611661329,"Kahleah Copper, Ruthy Hebard, Dana Evans, Allie Quigley, Emma Meesseman","Copper, Hebard, Evans, Quigley, Meesseman",1627674-1630113-1630389-201516-203416,CHI,86.0,1,1.0,3.0,3.0,6.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,100.46511627906976,18.333333333333332,10.333333333333334,13.0,10.333333333333334,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.44215,7.7,-2.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,1.0,,,,,1.0,,,,,,,,0.3333333333333333,,,,,0.3429,22.9,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,0.44215,,,1.0,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627674-1630113-201516-202664-203416,1611661329,"Kahleah Copper, Ruthy Hebard, Allie Quigley, Courtney Vandersloot, Emma Meesseman","Copper, Hebard, Quigley, Vandersloot, Meesseman",1627674-1630113-201516-202664-203416,CHI,951.0,5,16.0,32.0,33.0,65.0,8.0,10.0,4.0,12.0,20.0,38.0,25.0,8.0,2.0,3.0,6.0,,33.0,0.6,0.55,0.5967741935483871,98.42271293375394,14.96875,14.303030303030303,14.5,14.0,0.3333333333333333,0.8,0.8,0.13333333333333333,0.6666666666666666,0.5243583333333334,7.945,13.0,2.0,2.0,6.0,2.0,2.0,8.0,3.0,10.0,5.0,1.0,16.0,9.0,8.0,2.0,,8.0,3.0,11.0,2.0,1.0,25.0,1.0,3.0,9.0,13.0,2.0,15.0,3.0,3.0,1.0,1.0,,,7.0,6.0,1.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3,0.3,0.3333333333333333,,,0.3333333333333333,0.8181818181818182,0.125,0.75,0.8,0.06666666666666667,0.25,0.75,0.8,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.06666666666666667,0.26666666666666666,0.25,0.25,1.0,0.25,0.4758,24.34,5.0,1.0,1.0,6.0,1.0,1.0,3.0,,1.0,,0.75,0.5,0.12903225806451613,0.14285714285714285,2.0,,,,,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,2.0,,3.0,,,,1.0,1.0,,,,2.0,,,,,3.0,,,1.0,2.0,,,,,1.0,3.0,2.0,,1.0,0.5,1.0,,1.25,0.75,1.25,0.75,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,1.0,,,,,1.0,1.0,,,,1.0,0.5,0.471,0.13157894736842105,0.07894736842105263,0.0625,,,,,,,,,1.0,1.0,1.0,1.0,0.1,,,,,,,1611661329,2022,2022,False
1630113-1630389-1630479-202664-203416,1611661329,"Ruthy Hebard, Dana Evans, Sparkle Taylor, Courtney Vandersloot, Emma Meesseman","Hebard, Evans, Taylor, Vandersloot, Meesseman",1630113-1630389-1630479-202664-203416,CHI,141.0,1,2.0,4.0,5.0,9.0,1.0,1.0,,2.0,3.0,4.0,5.0,,1.0,1.0,2.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,91.91489361702128,18.5,13.4,18.5,13.4,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.46269999999999994,13.533333333333333,-1.0,,,2.0,,,,,,,,4.0,,,,,2.0,,2.0,,,4.0,,2.0,,3.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,0.6666666666666666,,,,,,,,,3.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
1627700-201496-201516-202664-203416,1611661329,"Julie Allemand, Candace Parker, Allie Quigley, Courtney Vandersloot, Emma Meesseman","Allemand, Parker, Quigley, Vandersloot, Meesseman",1627700-201496-201516-202664-203416,CHI,254.0,1,4.0,8.0,8.0,16.0,1.0,3.0,1.0,1.0,4.0,5.0,12.0,,3.0,3.0,4.0,,5.0,0.25,0.4166666666666667,0.4166666666666667,90.70866141732283,16.375,15.375,16.375,15.375,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.5544666666666667,2.55,-7.0,1.0,,,,1.0,2.0,1.0,2.0,,,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,5.0,,,1.0,3.0,1.0,4.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,,1.0,,,1.0,0.25,,,1.0,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,0.5,,24.15,3.0,,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2022,2022,False
