EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGA,FG3A,OpponentPoints,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffArc3ReboundPct,ShortMidRangePctAssisted,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3Assists,LostBallSteals,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,StepOutOfBoundsTurnovers,HeaveAttempts,Charge Fouls Drawn,Charge Fouls,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,PenaltyTurnovers,OffLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedAtRim,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyCorner3FGM,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1628878-1629568-1630957-1631022-203403,1611661322,"Ariel Atkins, Kennedy Burke, Rui Machida, Shakira Austin, Tianna Hawkins","Atkins, Burke, Machida, Austin, Hawkins",1628878-1629568-1630957-1631022-203403,WAS,75.0,1,1.0,-4.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,76.8,24.0,13.5,24.0,13.5,1.0,1.0,0.34275,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628278-1629568-203403-204322-204333,1611661322,"Shatori Walker-Kimbrough, Kennedy Burke, Tianna Hawkins, Elizabeth Williams, Natasha Cloud","Walker-Kimbrough, Burke, Hawkins, Williams, Cloud",1628278-1629568-203403-204322-204333,WAS,743.0,3,12.0,,23.0,25.0,48.0,3.0,6.0,21.0,2.0,4.0,3.0,5.0,0.2727272727272727,93.02826379542397,16.782608695652176,14.28,16.47826086956522,14.12,0.13636363636363635,0.5454545454545454,0.47617499999999996,23.883333333333336,4.0,3.0,5.0,6.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,1.0,1.0,9.0,16.0,1.0,21.0,1.0,2.0,1.0,1.0,5.0,8.0,10.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,2.0,1.0,6.0,4.0,2.0,12.0,3.0,15.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,16.0,0.4444444444444444,0.5,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5625,0.5,0.4772727272727273,0.8333333333333334,0.4772727272727273,0.8333333333333334,0.125,0.2857142857142857,0.5,1.0,1.0,0.14285714285714285,0.8571428571428571,0.4,0.9090909090909091,0.25,0.2,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.1,1.0,0.2727272727272727,0.8333333333333334,0.8333333333333334,0.4,0.3181818181818182,0.2857142857142857,0.4,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.4553,0.23809523809523808,7.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628278-1628878-1630957-1631022-203403,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Rui Machida, Shakira Austin, Tianna Hawkins","Walker-Kimbrough, Atkins, Machida, Austin, Hawkins",1628278-1628878-1630957-1631022-203403,WAS,112.0,3,2.0,6.0,5.0,3.0,8.0,,1.0,4.0,,,1.0,1.0,0.25,102.85714285714286,10.8,19.333333333333332,9.6,19.333333333333332,,0.5,0.533175,26.1,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,1.0,,,3.0,3.0,,10.0,,,,,2.0,6.0,,,,1.0,,,3.0,,3.0,,1.0,,6.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,,3.0,,,,,,8.0,1.0,1.0,,,,,1.0,,0.75,,0.7142857142857143,1.0,,,,,,,,1.0,,1.0,,,,,,,,,0.25,1.0,1.0,1.0,0.5,1.0,1.0,,,,,0.25,,,,,,,,,,,0.2,4.1000000000000005,2.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.4164,0.3333333333333333,0.4,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628278-1628878-202252-203403-204333,1611661322,"Shatori Walker-Kimbrough, Ariel Atkins, Alysha Clark, Tianna Hawkins, Natasha Cloud","Walker-Kimbrough, Atkins, Clark, Hawkins, Cloud",1628278-1628878-202252-203403-204333,WAS,9.0,1,,-3.0,,1.0,1.0,,,3.0,,,,,,160.0,,9.0,,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628878-1630957-1631022-203399-203403,1611661322,"Ariel Atkins, Rui Machida, Shakira Austin, Elena Delle Donne, Tianna Hawkins","Atkins, Machida, Austin, Delle Donne, Hawkins",1628878-1630957-1631022-203399-203403,WAS,215.0,1,4.0,4.0,7.0,6.0,13.0,1.0,5.0,5.0,,,,,0.625,87.06976744186046,16.857142857142858,16.166666666666668,15.428571428571429,16.166666666666668,0.125,0.625,0.48613125,24.2,,1.0,,,,,,2.0,,1.0,2.0,4.0,,1.0,,3.0,3.0,9.0,,,,1.0,,,,9.0,,4.0,2.0,1.0,,3.0,3.0,2.0,,,9.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,9.0,,,1.0,0.6,,0.6,,,0.5625,,0.5625,,0.3333333333333333,0.5,,,,0.3333333333333333,1.0,,1.0,0.2,0.5,,,,,1.0,0.25,,,,,,0.25,,,0.125,,,,0.5,0.5,0.5,1.0,,,1.0,,,0.5,0.5259,,8.366666666666667,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628278-1628899-1629568-203399-204333,1611661322,"Shatori Walker-Kimbrough, Myisha Hines-Allen, Kennedy Burke, Elena Delle Donne, Natasha Cloud","Walker-Kimbrough, Hines-Allen, Burke, Delle Donne, Cloud",1628278-1628899-1629568-203399-204333,WAS,67.0,1,1.0,,1.0,2.0,3.0,,,,1.0,1.0,,2.0,,64.4776119402985,20.0,23.5,20.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1629568-1630957-1631022-203399-204333,1611661322,"Kennedy Burke, Rui Machida, Shakira Austin, Elena Delle Donne, Natasha Cloud","Burke, Machida, Austin, Delle Donne, Cloud",1629568-1630957-1631022-203399-204333,WAS,105.0,1,2.0,2.0,3.0,3.0,6.0,,,2.0,,,,,,82.28571428571429,11.333333333333334,23.666666666666668,11.333333333333334,20.666666666666668,,,0.4163,,,,,,,,,,2.0,2.0,,,,,2.0,2.0,,4.0,,,,,,4.0,,,,,,,2.0,,2.0,,,2.0,4.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,4.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628278-1628899-1630957-202252-204322,1611661322,"Shatori Walker-Kimbrough, Myisha Hines-Allen, Rui Machida, Alysha Clark, Elizabeth Williams","Walker-Kimbrough, Hines-Allen, Machida, Clark, Williams",1628278-1628899-1630957-202252-204322,WAS,384.0,3,6.0,,15.0,12.0,27.0,,5.0,9.0,3.0,5.0,,2.0,0.5555555555555556,101.25,15.4,12.75,14.666666666666666,12.75,,0.5555555555555556,0.4498444444444445,23.94,,1.0,,,,,,1.0,,3.0,2.0,5.0,,1.0,,4.0,2.0,9.0,,,,1.0,,,,6.0,,5.0,2.0,,,2.0,2.0,2.0,,,6.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,4.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,,,9.0,,,1.0,0.4,,0.4,,,0.3333333333333333,,0.375,,,,0.4,,0.75,,1.0,0.5,0.8,0.16666666666666666,,,,1.0,0.5,1.0,,,,,,,0.1111111111111111,,,0.3333333333333333,,,,0.5555555555555556,0.4,0.4,1.0,,,1.0,,,0.4,,,15.225,,3.0,,,,,,6.0,3.0,,,,,,,0.5,,,0.25,0.42857142857142855,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628878-1628899-1630957-203403-204333,1611661322,"Ariel Atkins, Myisha Hines-Allen, Rui Machida, Tianna Hawkins, Natasha Cloud","Atkins, Hines-Allen, Machida, Hawkins, Cloud",1628878-1628899-1630957-203403-204333,WAS,378.0,1,6.0,-3.0,11.0,13.0,24.0,1.0,7.0,12.0,2.0,3.0,1.0,2.0,0.5833333333333334,91.42857142857143,15.545454545454545,15.923076923076923,15.363636363636363,15.923076923076923,0.08333333333333333,0.6666666666666666,0.48304545454545456,27.400000000000002,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,2.0,5.0,1.0,,2.0,1.0,3.0,1.0,,1.0,7.0,1.0,1.0,2.0,4.0,,6.0,2.0,8.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,4.0,0.6666666666666666,1.0,1.0,0.14285714285714285,1.0,0.16666666666666666,0.6,1.0,0.375,1.25,0.375,1.25,,,0.3333333333333333,,1.0,1.0,1.0,0.2,1.0,0.3333333333333333,1.0,,,1.0,1.0,1.0,,,0.08333333333333333,1.0,1.0,,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.5,1.0,1.0,0.2,0.7287,0.5555555555555556,9.76,,,,,,,1.0,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
1628878-1628899-1631081-203399-203403,1611661322,"Ariel Atkins, Myisha Hines-Allen, Katie Benzan, Elena Delle Donne, Tianna Hawkins","Atkins, Hines-Allen, Benzan, Delle Donne, Hawkins",1628878-1628899-1631081-203399-203403,WAS,122.0,1,2.0,3.0,4.0,4.0,8.0,,1.0,2.0,1.0,1.0,,1.0,0.3333333333333333,94.42622950819673,11.75,18.75,11.75,18.75,,0.3333333333333333,0.44405,24.8,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,5.0,,,,,,2.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,2.0,1.0,,3.0,,3.0,,,,,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,1.0,,,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661322,2022,2022,True
