EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1628269-1628279-1628881-203410-204322,1611661330,"Nia Coffey, Brittney Sykes, Monique Billings, Alex Bentley, Elizabeth Williams","Coffey, Sykes, Billings, Bentley, Williams",1628269-1628279-1628881-203410-204322,ATL,256.0,2,4.0,2.0,9.0,7.0,,1.0,4.0,16.0,2.0,5.0,2.0,3.0,,,,,,2.0,,,,,1.0,3.0,1.0,1.0,,,2.0,7.0,1.0,3.0,2.0,9.0,7.0,2.0,3.0,1.0,1.0,,7.0,,,,,,,2.0,2.0,3.0,,,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,2.0,2.0,,1.0,,1.0,4.0,5.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,4.0,,1.0,,4.0,,,2.0,,,,,,,,,,,2.0,,,,,0.5,0.5,1.0,0.3333333333333333,1.0,,0.3333333333333333,0.2857142857142857,0.6666666666666666,,0.35,0.875,,0.375,0.875,,0.3,0.2857142857142857,0.4,,,1.0,,0.5,0.4,,1.0,0.5,0.5714285714285714,0.3333333333333333,,0.5,1.0,,,1.0,,,,,90.0,,18.22222222222222,13.142857142857142,15.555555555555555,12.857142857142858,0.5,0.4,0.6666666666666666,0.5,,,,,0.2,,,,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,0.5,,0.25,1.0,1.0,,,,,,0.8,0.3333333333333333,0.58159,0.6952,,0.16666666666666666,0.2222222222222222,,0.7777777777777778,,6.2,24.233333333333334,,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-1628279-1628895-1629569-203410,1611661330,"Nia Coffey, Brittney Sykes, Marie Gülich, Maite Cazorla, Alex Bentley","Coffey, Sykes, Gülich, Cazorla, Bentley",1628269-1628279-1628895-1629569-203410,ATL,205.0,1,3.0,1.0,6.0,7.0,1.0,2.0,3.0,13.0,1.0,4.0,1.0,3.0,,,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,2.0,7.0,1.0,2.0,,7.0,6.0,1.0,3.0,,,,2.0,,1.0,,,,,2.0,2.0,3.0,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,3.0,,3.0,,3.0,4.0,7.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,5.0,,1.0,1.0,,0.5,0.5,1.0,0.5,,,0.5,0.2857142857142857,0.3333333333333333,,0.3888888888888889,0.3333333333333333,,0.3888888888888889,0.3333333333333333,,0.2222222222222222,0.2857142857142857,0.25,1.0,,,,1.0,0.6,,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,1.0,1.0,1.0,,,,91.31707317073172,,17.166666666666668,14.571428571428571,14.833333333333334,14.571428571428571,0.4444444444444444,0.25,0.3333333333333333,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,1.0,,,,,0.2222222222222222,0.5,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,0.4621111111111111,0.52835,0.1604,,,,0.2857142857142857,,6.757142857142857,26.9,0.16666666666666666,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-1628279-1629569-203410-204322,1611661330,"Nia Coffey, Brittney Sykes, Maite Cazorla, Alex Bentley, Elizabeth Williams","Coffey, Sykes, Cazorla, Bentley, Williams",1628269-1628279-1629569-203410-204322,ATL,6.0,1,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,480.0,,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-1628881-1628895-1629569-201904,1611661330,"Nia Coffey, Monique Billings, Marie Gülich, Maite Cazorla, Renee Montgomery","Coffey, Billings, Gülich, Cazorla, Montgomery",1628269-1628881-1628895-1629569-201904,ATL,539.0,2,9.0,-1.0,15.0,14.0,3.0,5.0,2.0,29.0,,1.0,,,,,2.0,5.0,2.0,5.0,,1.0,,,2.0,5.0,,1.0,,1.0,4.0,11.0,2.0,6.0,2.0,16.0,17.0,,1.0,,1.0,2.0,2.0,2.0,2.0,,1.0,,4.0,6.0,2.0,6.0,,,5.0,2.0,,3.0,2.0,5.0,2.0,,,1.0,2.0,12.0,1.0,2.0,1.0,5.0,,6.0,3.0,9.0,,1.0,1.0,,,,,,,,,,,,,1.0,4.0,,,,5.0,,,1.0,2.0,,,1.0,,,1.0,,,1.0,,1.0,1.0,,14.0,4.0,3.0,,,0.75,0.75,1.0,0.3333333333333333,,,0.3333333333333333,0.36363636363636365,,1.0,0.4117647058823529,,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.35294117647058826,,,,,,,0.7142857142857143,0.2857142857142857,1.0,0.25,0.75,0.2727272727272727,1.0,0.3333333333333333,,0.3333333333333333,,1.0,0.3333333333333333,1.0,1.0,,,77.47680890538034,1.0,18.6,18.571428571428573,16.8,17.785714285714285,0.058823529411764705,,,,0.29411764705882354,0.4,0.4,0.5,0.29411764705882354,0.4,0.4,1.0,0.058823529411764705,,,,0.29411764705882354,0.4,0.4,1.0,,,,,0.5,,,,,,0.3333333333333333,,0.4117647058823529,0.4,0.4198823529411765,0.64545,0.34391666666666665,0.05555555555555555,0.08333333333333333,,0.125,0.25,11.054545454545455,25.78333333333333,0.2,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-1628895-1629569-201904-203410,1611661330,"Nia Coffey, Marie Gülich, Maite Cazorla, Renee Montgomery, Alex Bentley","Coffey, Gülich, Cazorla, Montgomery, Bentley",1628269-1628895-1629569-201904-203410,ATL,174.0,3,3.0,,5.0,7.0,2.0,3.0,,12.0,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,3.0,8.0,8.0,,,,,,,1.0,1.0,,,2.0,4.0,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,4.0,,,,4.0,,,1.0,,1.0,,,,,,,,,8.0,4.0,2.0,,1.0,,,1.0,1.0,,,1.0,0.5,,1.0,0.8333333333333334,,1.0,0.8,,1.0,0.3333333333333333,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,99.3103448275862,,16.6,13.0,16.6,13.0,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,0.43133333333333335,,0.369,0.25,0.3333333333333333,,,0.5,16.95,23.7,0.4,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-1628895-1629569-201904-204322,1611661330,"Nia Coffey, Marie Gülich, Maite Cazorla, Renee Montgomery, Elizabeth Williams","Coffey, Gülich, Cazorla, Montgomery, Williams",1628269-1628895-1629569-201904-204322,ATL,46.0,2,1.0,3.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,3.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,93.91304347826086,,23.0,11.5,23.0,11.5,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3181,,0.3181,0.5,0.5,,,1.0,10.5,,1.0,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-1628895-201904-203026-203410,1611661330,"Nia Coffey, Marie Gülich, Renee Montgomery, Tiffany Hayes, Alex Bentley","Coffey, Gülich, Montgomery, Hayes, Bentley",1628269-1628895-201904-203026-203410,ATL,122.0,2,2.0,6.0,4.0,3.0,,,,7.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,,2.0,6.0,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,3.0,,3.0,,3.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,2.0,,,1.0,,,1.0,,,1.0,,1.0,1.0,,6.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,0.75,,,,,,,1.0,1.0,1.0,,,,82.62295081967214,1.0,11.75,25.0,11.75,21.666666666666668,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.47255,,,0.3333333333333333,0.3333333333333333,,,,4.05,,,,,,,,,,,,,,,,1611661330,2019,2019,True
1628269-201904-202638-203410-204322,1611661330,"Nia Coffey, Renee Montgomery, Jessica Breland, Alex Bentley, Elizabeth Williams","Coffey, Montgomery, Breland, Bentley, Williams",1628269-201904-202638-203410-204322,ATL,397.0,3,7.0,5.0,12.0,12.0,6.0,12.0,3.0,24.0,1.0,7.0,,1.0,,2.0,1.0,3.0,,1.0,,,,,,1.0,,,,1.0,2.0,11.0,,1.0,5.0,9.0,4.0,,2.0,,,2.0,2.0,1.0,5.0,,1.0,5.0,7.0,2.0,2.0,,,,1.0,,4.0,1.0,,1.0,,,1.0,,,2.0,,4.0,3.0,3.0,,6.0,5.0,11.0,,3.0,1.0,2.0,2.0,,2.0,1.0,,,1.0,,3.0,1.0,2.0,1.0,1.0,,,,5.0,,,,6.0,,,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,7.0,7.0,6.0,,2.0,0.5,0.5,,,,,,0.18181818181818182,,0.2,0.16666666666666666,,0.16666666666666666,0.3,0.3333333333333333,0.3888888888888889,0.08333333333333333,0.36363636363636365,0.5714285714285714,,,0.6666666666666666,,0.6,0.4444444444444444,0.75,,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.5,1.0,,,1.0,,0.6666666666666666,0.75,,,87.05289672544082,,17.583333333333332,15.5,15.166666666666666,14.333333333333334,0.5833333333333334,0.14285714285714285,0.3333333333333333,1.0,0.25,0.3333333333333333,0.3333333333333333,,0.08333333333333333,,,,,,,,0.08333333333333333,,,,0.5,,,,,,,0.3333333333333333,,,0.16666666666666666,,0.6666666666666666,,0.4912,0.53825,0.45098333333333335,0.07692307692307693,0.08333333333333333,,0.2222222222222222,0.7777777777777778,4.8545454545454545,24.1,0.5,,,1.0,1.0,,,,,,,,,,1611661330,2019,2019,True
1628279-1628881-1629569-201904-204322,1611661330,"Brittney Sykes, Monique Billings, Maite Cazorla, Renee Montgomery, Elizabeth Williams","Sykes, Billings, Cazorla, Montgomery, Williams",1628279-1628881-1629569-201904-204322,ATL,1448.0,8,24.0,-1.0,44.0,43.0,7.0,11.0,6.0,87.0,10.0,15.0,3.0,4.0,,,4.0,9.0,4.0,11.0,,,,,3.0,12.0,,1.0,2.0,2.0,18.0,35.0,3.0,12.0,2.0,47.0,48.0,4.0,6.0,,1.0,,8.0,1.0,3.0,2.0,2.0,,8.0,18.0,18.0,6.0,3.0,6.0,12.0,3.0,3.0,9.0,2.0,11.0,2.0,,6.0,2.0,1.0,24.0,2.0,6.0,6.0,7.0,,13.0,8.0,21.0,2.0,4.0,2.0,2.0,2.0,,2.0,2.0,,,,1.0,4.0,1.0,1.0,7.0,10.0,,1.0,,6.0,,,1.0,4.0,1.0,1.0,2.0,,,2.0,,,1.0,1.0,2.0,2.0,,39.0,8.0,7.0,,,0.5,0.6,0.6666666666666666,0.25,,1.0,0.25,0.5142857142857142,0.6666666666666666,0.3333333333333333,0.4787234042553192,0.5714285714285714,0.8,0.4895833333333333,0.5714285714285714,0.8,0.2553191489361702,0.08571428571428572,0.2,,,0.5,,0.5833333333333334,0.35294117647058826,0.6666666666666666,0.2222222222222222,0.6190476190476191,0.3076923076923077,0.2,0.6,0.2857142857142857,0.2222222222222222,,0.6,0.75,0.3333333333333333,0.625,1.0,0.08695652173913043,86.51933701657458,1.0,14.909090909090908,18.41860465116279,13.772727272727273,17.46511627906977,0.3191489361702128,0.6666666666666666,0.8333333333333334,0.6,0.19148936170212766,0.4444444444444444,0.4444444444444444,0.5,0.23404255319148937,0.36363636363636365,0.36363636363636365,0.25,,,,,0.2553191489361702,0.25,0.25,0.6666666666666666,0.5714285714285714,0.75,,,0.14285714285714285,,,,,,0.4,1.0,0.574468085106383,0.25,0.5186021276595745,0.56604,0.47675,0.041666666666666664,0.05555555555555555,,0.1702127659574468,0.1702127659574468,8.205714285714285,24.05,0.1590909090909091,,,,,,,,,,,,,,1611661330,2019,2019,True
1628279-1628895-1629569-201904-204322,1611661330,"Brittney Sykes, Marie Gülich, Maite Cazorla, Renee Montgomery, Elizabeth Williams","Sykes, Gülich, Cazorla, Montgomery, Williams",1628279-1628895-1629569-201904-204322,ATL,223.0,2,4.0,-2.0,8.0,7.0,2.0,2.0,,15.0,,,,,,,,1.0,,,,,,,,3.0,,,,1.0,,1.0,,3.0,4.0,4.0,6.0,,,,,,,,,,1.0,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,2.0,2.0,,4.0,,4.0,,,,,,,,,,,,,,,,1.0,2.0,,,,4.0,,,,6.0,,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,4.0,2.0,2.0,,1.0,,,,,,,,,,,,,,0.2857142857142857,,0.5,0.75,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,1.0,,96.8609865470852,1.0,11.75,18.428571428571427,11.75,18.428571428571427,,,,,0.25,,,,,,,,,,,,0.75,,,,,,,,,,,,,,1.0,,0.75,,0.5242,,,0.3333333333333333,0.6666666666666666,,,0.5,8.4,34.03333333333333,0.25,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1611661330,2019,2019,True
1628279-1628895-201904-203026-204322,1611661330,"Brittney Sykes, Marie Gülich, Renee Montgomery, Tiffany Hayes, Elizabeth Williams","Sykes, Gülich, Montgomery, Hayes, Williams",1628279-1628895-201904-203026-204322,ATL,443.0,4,7.0,-10.0,15.0,16.0,7.0,2.0,2.0,31.0,,,,,,,1.0,3.0,1.0,1.0,,2.0,,1.0,1.0,4.0,1.0,2.0,,1.0,2.0,4.0,1.0,6.0,2.0,9.0,19.0,,,1.0,2.0,,3.0,2.0,3.0,,2.0,,4.0,2.0,2.0,3.0,,,4.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,5.0,2.0,,1.0,2.0,,3.0,2.0,5.0,,2.0,2.0,,1.0,1.0,,4.0,,1.0,,1.0,5.0,,2.0,,4.0,,,2.0,4.0,,,1.0,4.0,,,2.0,,,2.0,,,1.0,1.0,2.0,1.0,,6.0,4.0,7.0,,,0.5,0.5,1.0,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.6666666666666666,0.35,0.75,0.4,0.375,0.75,0.4,0.6,,,,,0.2,,0.5,,0.5,0.4,0.5,0.2857142857142857,,,,0.3333333333333333,0.5,,1.0,,,1.0,,100.76749435665914,0.5,14.2,14.375,13.333333333333334,13.125,,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,1.0,,0.2,,,,0.4,0.25,0.25,1.0,,,,,1.0,0.5,1.0,,,0.2,0.2,,0.6,0.25,0.455155,,0.38902000000000003,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0.4444444444444444,11.7,24.21666666666667,0.4666666666666667,,,,,,,,,,,,,,1611661330,2019,2019,True
1628279-1628895-201904-203410-204322,1611661330,"Brittney Sykes, Marie Gülich, Renee Montgomery, Alex Bentley, Elizabeth Williams","Sykes, Gülich, Montgomery, Bentley, Williams",1628279-1628895-201904-203410-204322,ATL,409.0,3,7.0,,12.0,13.0,2.0,,2.0,25.0,1.0,2.0,,,,,1.0,3.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,3.0,8.0,1.0,2.0,5.0,14.0,14.0,,1.0,,,2.0,2.0,,,1.0,2.0,3.0,6.0,6.0,,3.0,,,1.0,1.0,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,7.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,2.0,,,1.0,4.0,,1.0,,3.0,,1.0,,5.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,12.0,6.0,2.0,,1.0,1.0,1.0,1.0,0.5,,0.5,0.5,0.375,,,0.45,,0.75,0.5416666666666666,0.5,0.8333333333333334,0.2,,,,,0.5,1.0,0.4,0.2,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,,,,1.0,,0.5,0.3333333333333333,0.6666666666666666,,,88.0195599022005,,16.666666666666668,16.076923076923077,15.75,14.538461538461538,0.2,0.5,0.5,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,0.1,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,0.4,1.0,0.478635,0.3683,0.571875,0.09090909090909091,0.1111111111111111,,0.14285714285714285,0.42857142857142855,10.9625,23.0,0.16666666666666666,,,,,,,,,,,,,,1611661330,2019,2019,True
1628279-201904-203026-203863-204322,1611661330,"Brittney Sykes, Renee Montgomery, Tiffany Hayes, Haley Peters, Elizabeth Williams","Sykes, Montgomery, Hayes, Peters, Williams",1628279-201904-203026-203863-204322,ATL,24.0,1,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,120.0,,9.0,15.0,9.0,15.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3995,,0.3995,,,,,,14.1,,1.0,,,,,,,,,,,,,,1611661330,2019,2019,True
1628881-1628895-1629569-203026-203410,1611661330,"Monique Billings, Marie Gülich, Maite Cazorla, Tiffany Hayes, Alex Bentley","Billings, Gülich, Cazorla, Hayes, Bentley",1628881-1628895-1629569-203026-203410,ATL,795.0,4,13.0,3.0,25.0,25.0,6.0,2.0,6.0,50.0,6.0,11.0,2.0,4.0,3.0,4.0,,1.0,2.0,5.0,,1.0,,,,7.0,,,,2.0,8.0,17.0,,8.0,9.0,25.0,22.0,3.0,6.0,,,1.0,7.0,4.0,5.0,,2.0,3.0,11.0,8.0,8.0,,,4.0,7.0,,2.0,4.0,,4.0,,,3.0,,1.0,8.0,4.0,5.0,4.0,9.0,,13.0,9.0,22.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,3.0,,,4.0,7.0,,2.0,1.0,15.0,,2.0,1.0,13.0,1.0,,7.0,,,2.0,,,1.0,1.0,2.0,2.0,,18.0,11.0,6.0,,,0.5,0.6666666666666666,,,,,,0.47058823529411764,0.5,0.8,0.32,0.5,0.5714285714285714,0.4032258064516129,0.5,0.6875,0.32,0.11764705882352941,0.18181818181818182,,,0.3333333333333333,,0.8181818181818182,0.5555555555555556,0.8,0.5,0.8125,0.5294117647058824,0.6,,0.6666666666666666,0.5714285714285714,,0.8,1.0,0.6666666666666666,0.75,1.0,0.06666666666666667,90.56603773584905,1.0,17.8,14.0,16.88,13.4,0.44,0.5454545454545454,0.6666666666666666,0.5,0.04,,,,0.2,0.4,0.4,0.5,0.04,,,,0.28,,,,0.6666666666666666,0.5,,,,,,0.5714285714285714,0.75,,0.2857142857142857,,0.76,,0.501018,0.35785,0.5352571428571429,0.22580645161290322,0.30434782608695654,,0.28,0.44,7.194117647058824,24.9125,0.24,,,,,,,,,,,,,,1611661330,2019,2019,True
1629569-201904-202638-203410-204322,1611661330,"Maite Cazorla, Renee Montgomery, Jessica Breland, Alex Bentley, Elizabeth Williams","Cazorla, Montgomery, Breland, Bentley, Williams",1629569-201904-202638-203410-204322,ATL,869.0,5,14.0,10.0,32.0,31.0,,6.0,4.0,63.0,6.0,11.0,1.0,1.0,,,3.0,5.0,1.0,3.0,2.0,4.0,,,2.0,5.0,,1.0,,,10.0,19.0,4.0,9.0,,32.0,22.0,3.0,3.0,,1.0,,6.0,,,,,,,12.0,8.0,9.0,3.0,4.0,5.0,2.0,4.0,6.0,3.0,9.0,1.0,2.0,3.0,2.0,1.0,21.0,1.0,2.0,6.0,7.0,2.0,15.0,3.0,18.0,,5.0,4.0,1.0,1.0,,,5.0,1.0,1.0,1.0,2.0,6.0,,,2.0,4.0,1.0,1.0,,1.0,,,,,,,,,,2.0,,,2.0,,2.0,1.0,,26.0,,,1.0,,0.6,0.75,0.75,0.4444444444444444,,,0.4444444444444444,0.5263157894736842,1.0,,0.5714285714285714,0.75,,0.5714285714285714,0.75,,0.32142857142857145,0.21052631578947367,0.2727272727272727,0.2,,0.16666666666666666,1.0,0.875,0.2222222222222222,0.8571428571428571,0.2,0.8666666666666667,0.21428571428571427,0.2,,0.5,,0.5,0.5,1.0,1.0,0.8333333333333334,1.0,,104.39585730724971,0.5,12.6875,14.935483870967742,11.9375,14.709677419354838,0.39285714285714285,0.5454545454545454,0.75,0.5,0.17857142857142858,0.6,0.75,0.6666666666666666,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.5,0.5,1.0,0.17857142857142858,0.4,0.4,0.5,0.25,1.0,,,0.25,,,,,,,,0.7142857142857143,0.4,0.5263642857142857,0.4515,,,,,0.1875,,6.205263157894737,23.833333333333332,,,,,,,,,,,,,,,1611661330,2019,2019,True
