EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,HeaveAttempts,Charge Fouls Drawn,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,team_id,year,season,team_vs
201502-201886-201896-203389-203398,1611661317,"Essence Carson, DeWanna Bonner, Briann January, Yvonne Turner, Brittney Griner","Carson, Bonner, January, Turner, Griner",201502-201886-201896-203389-203398,PHO,4460.0,10,74.0,2.0,139.0,137.0,17.0,10.0,13.0,276.0,21.0,32.0,1.0,3.0,3.0,4.0,14.0,33.0,11.0,24.0,6.0,9.0,1.0,1.0,1.0,8.0,27.0,2.0,4.0,46.0,89.0,14.0,36.0,19.0,153.0,151.0,7.0,14.0,1.0,2.0,16.0,5.0,8.0,3.0,5.0,1.0,20.0,50.0,42.0,39.0,3.0,2.0,27.0,8.0,7.0,1.0,25.0,13.0,38.0,7.0,6.0,10.0,9.0,6.0,89.0,5.0,11.0,10.0,35.0,2.0,47.0,16.0,63.0,4.0,12.0,10.0,2.0,9.0,3.0,4.0,12.0,1.0,5.0,1.0,21.0,2.0,8.0,28.0,2.0,1.0,2.0,31.0,3.0,2.0,22.0,4.0,12.0,1.0,7.0,2.0,2.0,5.0,2.0,9.0,5.0,137.0,20.0,17.0,2.0,1.0,0.5434782608695652,0.5555555555555556,0.9285714285714286,0.3888888888888889,0.6,0.3888888888888889,0.5168539325842697,0.5,0.625,0.536,0.4666666666666667,0.7307692307692307,0.5708955223880597,0.5,0.7142857142857143,0.288,0.027777777777777776,0.07865168539325842,0.125,0.06060606060606061,0.041666666666666664,0.037037037037037035,0.42857142857142855,1.0,0.5645161290322581,0.2558139534883721,0.7142857142857143,0.23809523809523808,0.5921052631578947,0.25,0.6363636363636364,0.10526315789473684,0.15384615384615385,0.2222222222222222,0.3333333333333333,0.6470588235294118,0.55,0.52,0.6923076923076923,1.0,0.07017543859649122,89.1121076233184,0.5555555555555556,16.179856115107913,16.138686131386862,15.316546762589928,14.897810218978103,0.256,0.65625,0.75,0.47619047619047616,0.264,0.42424242424242425,0.45161290322580644,0.6428571428571429,0.192,0.4583333333333333,0.4782608695652174,0.5454545454545454,0.072,0.6666666666666666,0.6666666666666666,1.0,0.216,0.2962962962962963,0.3076923076923077,0.875,0.2,0.3333333333333333,0.06666666666666667,0.3076923076923077,0.75,0.07692307692307693,1.0,0.3076923076923077,0.5,0.544,0.2962962962962963,0.491634,0.4591875,0.5068653846153846,0.09022556390977443,0.12371134020618557,0.10457516339869281,0.13071895424836602,9.102247191011235,24.633333333333333,0.1223021582733813,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201067-201502-203389,1611661317,"Sophie Cunningham, Brianna Turner, Camille Little, Essence Carson, Yvonne Turner","Cunningham, Turner, Little, Carson, Turner",1629482-1629488-201067-201502-203389,PHO,99.0,1,2.0,-7.0,3.0,4.0,,,1.0,7.0,,,,,,,,,,2.0,,,,,,,1.0,,,,2.0,,1.0,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,,0.5,,,,0.3333333333333333,,,0.5,,,,,,,,0.3333333333333333,101.81818181818183,,23.0,7.5,18.666666666666668,7.5,,,,,,,,,0.6666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,0.4383166666666667,,,,,,,20.6,25.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201067-201507-201886,1611661317,"Sophie Cunningham, Brianna Turner, Camille Little, Leilani Mitchell, DeWanna Bonner","Cunningham, Turner, Little, Mitchell, Bonner",1629482-1629488-201067-201507-201886,PHO,365.0,4,6.0,14.0,12.0,10.0,9.0,1.0,,22.0,2.0,2.0,,,2.0,2.0,,1.0,,2.0,,1.0,,,1.0,4.0,5.0,3.0,4.0,2.0,5.0,4.0,6.0,4.0,20.0,6.0,,,,,,2.0,2.0,3.0,5.0,4.0,17.0,,4.0,6.0,6.0,,5.0,4.0,1.0,,,2.0,2.0,2.0,,,,,6.0,,1.0,1.0,3.0,,4.0,1.0,5.0,,1.0,,1.0,,1.0,,3.0,,,,3.0,2.0,2.0,4.0,,,,2.0,,,4.0,,,,1.0,,,,1.0,1.0,1.0,20.0,17.0,9.0,,,,,0.5,0.6666666666666666,0.6,0.6666666666666666,0.4,,1.0,0.7272727272727273,,0.9285714285714286,0.7916666666666666,,1.0,0.5454545454545454,,0.2,,1.0,,,,,0.75,0.5,1.0,,0.8,0.3333333333333333,,1.0,,,,,1.0,0.5,1.0,,,86.79452054794521,1.0,18.916666666666668,13.8,18.916666666666668,13.6,0.18181818181818182,1.0,1.0,,0.09090909090909091,,,,0.18181818181818182,,,,0.09090909090909091,,,,0.45454545454545453,0.8,0.8,0.5,,,,0.2857142857142857,1.0,0.14285714285714285,,0.5714285714285714,0.75,0.7272727272727273,0.8,0.4185,,0.440425,0.08333333333333333,,,0.85,8.32,28.483333333333334,0.75,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201067-201886-201896,1611661317,"Sophie Cunningham, Brianna Turner, Camille Little, DeWanna Bonner, Briann January","Cunningham, Turner, Little, Bonner, January",1629482-1629488-201067-201886-201896,PHO,46.0,1,1.0,-3.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,5.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,93.91304347826086,,19.0,13.5,19.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201067-201886-203389,1611661317,"Sophie Cunningham, Brianna Turner, Camille Little, DeWanna Bonner, Yvonne Turner","Cunningham, Turner, Little, Bonner, Turner",1629482-1629488-201067-201886-203389,PHO,307.0,3,5.0,-12.0,9.0,10.0,5.0,4.0,,19.0,2.0,3.0,,,1.0,2.0,,1.0,,,,1.0,,,1.0,,2.0,,1.0,2.0,4.0,,3.0,2.0,6.0,18.0,,,,,,1.0,2.0,,2.0,2.0,4.0,4.0,,,,,2.0,,,1.0,2.0,,2.0,,,2.0,,,4.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,2.0,,,,2.0,1.0,,3.0,,,,2.0,,,2.0,,1.0,,,,,,,,,6.0,4.0,5.0,1.0,,1.0,1.0,,,,,0.5,,0.5,0.2857142857142857,,0.25,0.375,,0.4,0.42857142857142855,0.3333333333333333,,,,,0.5,,,0.6666666666666666,,1.0,,0.75,,,,,,,,0.6666666666666666,,1.0,,,89.12052117263845,,18.77777777777778,13.8,18.77777777777778,13.8,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,,,,,0.14285714285714285,,,,0.2857142857142857,,,,,,,0.5,0.5,0.25,,0.25,,0.8571428571428571,,0.47964999999999997,,0.4767375,0.125,0.2,,0.6666666666666666,4.25,24.2,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201502-201886-203389,1611661317,"Sophie Cunningham, Brianna Turner, Essence Carson, DeWanna Bonner, Yvonne Turner","Cunningham, Turner, Carson, Bonner, Turner",1629482-1629488-201502-201886-203389,PHO,43.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,133.95348837209303,,10.0,11.5,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201507-201886-203389,1611661317,"Sophie Cunningham, Brianna Turner, Leilani Mitchell, DeWanna Bonner, Yvonne Turner","Cunningham, Turner, Mitchell, Bonner, Turner",1629482-1629488-201507-201886-203389,PHO,704.0,2,12.0,-13.0,21.0,23.0,,,4.0,44.0,3.0,6.0,2.0,2.0,,,3.0,5.0,,3.0,,1.0,1.0,,,,7.0,,,6.0,14.0,,8.0,4.0,16.0,29.0,2.0,2.0,2.0,,4.0,,,,,,,4.0,8.0,,,2.0,7.0,,3.0,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,3.0,2.0,3.0,1.0,6.0,4.0,10.0,,2.0,2.0,,,1.0,,1.0,,,,1.0,,1.0,3.0,,1.0,,4.0,,,4.0,,2.0,,2.0,,,1.0,1.0,2.0,1.0,12.0,,,,,0.3333333333333333,0.4,,,,,0.42857142857142855,1.0,,0.2727272727272727,0.5,,0.3333333333333333,0.5,,0.36363636363636365,,0.21428571428571427,0.16666666666666666,0.4,,,,1.0,0.5,0.375,1.0,0.125,0.625,0.25,0.3333333333333333,0.5,0.3333333333333333,0.14285714285714285,,0.5,0.6666666666666666,,1.0,1.0,,90.0,0.5,18.0,14.173913043478262,16.142857142857142,13.347826086956522,0.2727272727272727,0.5,0.6,0.3333333333333333,0.22727272727272727,0.6,1.0,0.3333333333333333,0.13636363636363635,,,,0.045454545454545456,,,,0.3181818181818182,,,,0.5,1.0,0.25,,,,,,,0.6363636363636364,,0.46943863636363636,0.6568333333333333,,0.08333333333333333,0.125,0.25,,8.357142857142858,26.375,,,,,,1.0,0.5,0.25,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201507-201886-201896,1611661317,"Sophie Cunningham, Brianna Turner, Leilani Mitchell, DeWanna Bonner, Briann January","Cunningham, Turner, Mitchell, Bonner, January",1629482-1629488-201507-201886-201896,PHO,632.0,3,11.0,-5.0,21.0,20.0,13.0,2.0,1.0,41.0,4.0,8.0,,,3.0,6.0,,1.0,2.0,2.0,,,,,,1.0,4.0,,3.0,6.0,11.0,1.0,4.0,5.0,20.0,25.0,,,1.0,,,4.0,8.0,,3.0,3.0,11.0,6.0,6.0,3.0,,,4.0,1.0,1.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,,1.0,1.0,4.0,,5.0,1.0,6.0,,1.0,1.0,,5.0,,3.0,2.0,,2.0,,7.0,4.0,,3.0,,1.0,,6.0,,1.0,5.0,1.0,3.0,,,,,,,,,20.0,11.0,13.0,1.0,,0.5,0.5,1.0,0.25,,0.25,0.5454545454545454,,0.5,0.5,,0.36363636363636365,0.5882352941176471,,0.4583333333333333,0.26666666666666666,,0.09090909090909091,0.125,,,,0.7142857142857143,,0.8,0.25,0.5,,0.7142857142857143,0.16666666666666666,0.25,,,,,,1.0,0.6666666666666666,,1.0,,93.41772151898735,,17.38095238095238,13.35,16.857142857142858,12.6,0.5333333333333333,0.5,0.5714285714285714,0.5,0.06666666666666667,,,,0.13333333333333333,1.0,1.0,0.5,,,,,0.26666666666666666,0.25,0.25,1.0,,,,0.5454545454545454,0.5,,,0.2727272727272727,,0.8,0.25,0.5073333333333333,0.52215,0.5185318181818181,0.17647058823529413,0.23076923076923078,,0.55,6.027272727272727,25.575,0.6190476190476191,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629488-201886-201896-203389,1611661317,"Sophie Cunningham, Brianna Turner, DeWanna Bonner, Briann January, Yvonne Turner","Cunningham, Turner, Bonner, January, Turner",1629482-1629488-201886-201896-203389,PHO,145.0,1,2.0,1.0,5.0,5.0,,,,10.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,2.0,,5.0,4.0,,,,,,,,,,,,2.0,,3.0,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.5,,,0.625,,,0.625,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,99.3103448275862,,17.8,11.2,17.8,10.6,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,0.75,,0.468275,,,,,,,9.05,24.9,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
1629482-1629501-201067-201886-203389,1611661317,"Sophie Cunningham, Alanna Smith, Camille Little, DeWanna Bonner, Yvonne Turner","Cunningham, Smith, Little, Bonner, Turner",1629482-1629501-201067-201886-203389,PHO,164.0,1,3.0,2.0,4.0,4.0,,,,8.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,5.0,3.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,1.0,,,,1.0,,,1.0,,,,2.0,,,2.0,,1.0,,2.0,,,1.0,1.0,2.0,1.0,5.0,,,,,,,,1.0,,1.0,,,,0.75,,,0.8333333333333334,,,0.5,,,,,,,,,0.5,,,,0.5,,,,,,,,1.0,,,,,70.2439024390244,0.5,18.5,22.5,18.5,22.5,,,,,0.5,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,0.5,1.0,0.49325,,,0.3333333333333333,0.5,,,5.8,25.7,,,,,,,,,,,,,,,,,,,,,,,,,1611661317,2019,2019,False
