EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls,Technical Free Throw Trips,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,BlockedLongMidRange,PenaltyCorner3Accuracy,BlockedCorner3,team_id,year,season,team_vs
1629476-1629566-203829-203839-204334,1611661313,"Asia Durr, Han Xu, Bria Hartley, Tiffany Bias, Reshanda Gray","Durr, Xu, Hartley, Bias, Gray",1629476-1629566-203829-203839-204334,NYL,96.0,1,2.0,3.0,4.0,4.0,4.0,,1.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,2.0,3.0,,,2.0,6.0,3.0,1.0,1.0,,,,2.0,2.0,3.0,,2.0,6.0,2.0,2.0,,,2.0,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,4.0,6.0,4.0,,,0.5,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.75,1.0,0.75,,,,,,1.0,,0.5,1.0,,,0.5,1.0,1.0,,,,,,1.0,,,,,120.0,1.0,7.25,16.75,7.25,12.0,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,0.6666666666666666,0.5,,,0.6666666666666666,,0.5687333333333333,0.7035,0.5687333333333333,0.25,0.25,0.3333333333333333,1.0,7.733333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
202250-203829-204296-204320-204327,1611661313,"Tina Charles, Bria Hartley, Rebecca Allen, Amanda Zahui B, Brittany Boyd","Charles, Hartley, Allen, Zahui B, Boyd",202250-203829-204296-204320-204327,NYL,727.0,3,12.0,4.0,25.0,24.0,13.0,12.0,5.0,49.0,6.0,11.0,,2.0,3.0,6.0,1.0,4.0,2.0,5.0,,1.0,1.0,2.0,4.0,,1.0,2.0,9.0,20.0,2.0,5.0,2.0,26.0,22.0,,3.0,,1.0,2.0,2.0,5.0,12.0,3.0,2.0,12.0,12.0,6.0,6.0,,,4.0,2.0,3.0,6.0,2.0,8.0,2.0,,3.0,1.0,2.0,18.0,1.0,5.0,3.0,7.0,1.0,11.0,6.0,17.0,1.0,2.0,1.0,1.0,2.0,,1.0,3.0,,1.0,,1.0,5.0,1.0,2.0,1.0,8.0,2.0,1.0,4.0,2.0,,2.0,,,1.0,,,,,,1.0,24.0,12.0,13.0,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,,0.4,0.45,,0.4166666666666667,0.48,,0.3333333333333333,0.5,0.2,0.375,0.2,0.15,0.09090909090909091,0.5,,0.4,1.0,0.7,0.45454545454545453,0.75,0.5,0.7142857142857143,0.46153846153846156,0.4,1.0,,0.5,,0.6666666666666666,1.0,0.6,1.0,,0.1,97.0563961485557,,13.36,16.375,12.32,16.083333333333332,0.44,0.5454545454545454,0.6,0.5,0.16,0.25,0.5,1.0,0.2,0.4,0.4,1.0,0.04,,,,0.16,0.5,0.5,1.0,0.5,,,0.25,,,0.4,0.5,0.06666666666666667,0.13333333333333333,0.64,0.5,0.483412,0.44626666666666664,0.45536,,,0.07692307692307693,0.46153846153846156,6.590000000000001,24.44,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
101030-1628248-1628915-202250-203839,1611661313,"Tanisha Wright, Nayo Raincock-Ekunwe, Kia Nurse, Tina Charles, Tiffany Bias","Wright, Raincock-Ekunwe, Nurse, Charles, Bias",101030-1628248-1628915-202250-203839,NYL,259.0,2,4.0,2.0,10.0,10.0,3.0,4.0,2.0,20.0,2.0,2.0,,,1.0,1.0,1.0,4.0,,1.0,,,,,1.0,,,,3.0,7.0,,1.0,3.0,9.0,7.0,,1.0,,,,,1.0,1.0,,2.0,4.0,6.0,,,,,1.0,,1.0,3.0,,3.0,,,2.0,1.0,,6.0,,2.0,,3.0,,3.0,2.0,5.0,,4.0,2.0,2.0,3.0,,2.0,,,1.0,,,3.0,1.0,1.0,1.0,3.0,,,3.0,1.0,,3.0,1.0,2.0,,,,,,,,9.0,4.0,3.0,,,1.0,1.0,,,,,0.42857142857142855,,1.0,0.375,,1.0,0.5,,1.0,0.125,0.14285714285714285,,0.25,,1.0,,1.0,0.5,,,1.0,0.4,,0.6666666666666666,,,,,1.0,1.0,,,,111.1969111969112,,14.9,11.0,13.1,11.0,0.25,1.0,1.0,1.0,0.5,0.25,0.3333333333333333,1.0,0.125,,,,,,,,0.125,,,,,,,,,,1.0,1.0,,,0.375,,0.458325,0.3965,0.5662,0.2222222222222222,0.25,,0.4444444444444444,7.728571428571429,24.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
101030-1628248-1629546-202250-204296,1611661313,"Tanisha Wright, Nayo Raincock-Ekunwe, Marine Johannes, Tina Charles, Rebecca Allen","Wright, Raincock-Ekunwe, Johannes, Charles, Allen",101030-1628248-1629546-202250-204296,NYL,612.0,5,10.0,-11.0,18.0,20.0,1.0,2.0,4.0,38.0,,2.0,,,,,3.0,4.0,2.0,9.0,,,,,3.0,,,,5.0,15.0,,3.0,2.0,12.0,23.0,1.0,2.0,,,,2.0,,,,2.0,2.0,4.0,6.0,,,2.0,3.0,,,2.0,,2.0,,,,1.0,1.0,4.0,1.0,3.0,5.0,2.0,,7.0,4.0,11.0,,2.0,,2.0,1.0,,1.0,2.0,,,,1.0,3.0,2.0,,,2.0,1.0,,5.0,1.0,,2.0,,,1.0,2.0,2.0,,2.0,1.0,,10.0,2.0,1.0,,1.0,0.4,0.5,,,,,0.3333333333333333,0.5,,0.2777777777777778,0.5,,0.3157894736842105,0.5,1.0,0.16666666666666666,,,,,0.3333333333333333,,0.5,0.3,0.8333333333333334,0.3333333333333333,0.7,0.3076923076923077,,,0.42857142857142855,0.3333333333333333,,0.5,,0.5,0.8333333333333334,,,89.41176470588236,0.5,19.61111111111111,12.95,18.61111111111111,12.55,0.1111111111111111,,,,0.2222222222222222,0.75,0.75,0.3333333333333333,0.5,0.2222222222222222,0.2222222222222222,0.5,,,,,0.16666666666666666,,,,,,,,,,,,,,0.2777777777777778,,0.42870555555555556,0.47865,,,,0.16666666666666666,0.16666666666666666,12.933333333333334,24.333333333333332,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
1629476-202250-203839-204327-204334,1611661313,"Asia Durr, Tina Charles, Tiffany Bias, Brittany Boyd, Reshanda Gray","Durr, Charles, Bias, Boyd, Gray",1629476-202250-203839-204327-204334,NYL,350.0,3,6.0,5.0,10.0,11.0,,,,21.0,,,,,,,2.0,5.0,2.0,2.0,,,,1.0,1.0,,,,4.0,7.0,1.0,1.0,2.0,13.0,8.0,,,,,,,,,,,,6.0,2.0,3.0,,,1.0,1.0,,3.0,1.0,4.0,1.0,,,1.0,2.0,9.0,,,2.0,3.0,,5.0,,5.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,13.0,,,,,0.75,0.75,1.0,1.0,,1.0,0.5714285714285714,,,0.6875,,,0.7222222222222222,,,0.125,,,,,1.0,,0.6,,1.0,,0.7142857142857143,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,86.4,,14.1,19.0,14.1,18.818181818181817,,,,,0.625,0.4,0.4,0.5,0.25,1.0,1.0,1.0,,,,,0.125,1.0,1.0,1.0,,,,,,,,,,,0.125,1.0,0.40900625,,,0.1111111111111111,0.125,,,11.614285714285714,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
1629546-203829-204296-204320-204334,1611661313,"Marine Johannes, Bria Hartley, Rebecca Allen, Amanda Zahui B, Reshanda Gray","Johannes, Hartley, Allen, Zahui B, Gray",1629546-203829-204296-204320-204334,NYL,112.0,1,2.0,-6.0,5.0,6.0,,,1.0,11.0,,1.0,,1.0,,,,,,2.0,,,,,1.0,,,,,3.0,,1.0,,,6.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,2.0,,2.0,,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,1.0,,,0.3333333333333333,,,,0.25,,,0.5,,,,,,,,,141.42857142857142,,13.6,7.333333333333333,13.4,7.333333333333333,0.25,,,,,,,,0.5,,,,,,,,0.25,,,,1.0,,,,,,,,,,0.5,,0.52035,0.7048,,,,,,11.766666666666666,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
1628248-1628915-1629476-1629566-204327,1611661313,"Nayo Raincock-Ekunwe, Kia Nurse, Asia Durr, Han Xu, Brittany Boyd","Raincock-Ekunwe, Nurse, Durr, Xu, Boyd",1628248-1628915-1629476-1629566-204327,NYL,151.0,1,3.0,-4.0,6.0,6.0,,3.0,1.0,12.0,2.0,4.0,,1.0,,,,1.0,,,,,,,2.0,,,,2.0,5.0,,2.0,,4.0,8.0,,1.0,,,,,,,,,,2.0,2.0,,,,2.0,,,1.0,,1.0,,,1.0,,,2.0,,2.0,,2.0,,2.0,2.0,4.0,1.0,,,,1.0,,,,,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,4.0,,,,,0.5,0.5,,,,,0.4,,,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,,1.0,,1.0,0.6666666666666666,,,1.0,0.5,1.0,,,,,1.0,,,,,0.25,114.43708609271523,1.0,17.833333333333332,7.333333333333333,17.166666666666668,7.333333333333333,0.5714285714285714,0.5,0.5,0.5,0.14285714285714285,,,,,,,,,,,,0.2857142857142857,,,,1.0,,,,,,,,,,0.8571428571428571,,0.5472642857142856,0.6563,,,,,,3.5799999999999996,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
1628915-1629476-202250-204320-204327,1611661313,"Kia Nurse, Asia Durr, Tina Charles, Amanda Zahui B, Brittany Boyd","Nurse, Durr, Charles, Zahui B, Boyd",1628915-1629476-202250-204320-204327,NYL,5797.0,8,97.0,-44.0,202.0,201.0,8.0,18.0,23.0,403.0,33.0,61.0,5.0,10.0,1.0,3.0,18.0,52.0,5.0,19.0,5.0,10.0,1.0,12.0,43.0,,4.0,1.0,56.0,132.0,17.0,53.0,23.0,186.0,230.0,9.0,19.0,,4.0,,18.0,1.0,5.0,2.0,1.0,6.0,62.0,50.0,48.0,3.0,10.0,43.0,12.0,13.0,31.0,16.0,47.0,11.0,5.0,19.0,9.0,3.0,110.0,7.0,17.0,25.0,39.0,1.0,65.0,24.0,89.0,3.0,23.0,16.0,7.0,16.0,4.0,10.0,14.0,2.0,6.0,2.0,3.0,30.0,1.0,1.0,16.0,45.0,5.0,1.0,29.0,3.0,,25.0,3.0,13.0,1.0,7.0,5.0,1.0,7.0,3.0,,168.0,6.0,8.0,2.0,1.0,0.5535714285714286,0.6078431372549019,0.9411764705882353,0.32075471698113206,,0.32075471698113206,0.42424242424242425,0.47368421052631576,0.2,0.44054054054054054,0.391304347826087,0.35714285714285715,0.4744897959183674,0.391304347826087,0.375,0.2864864864864865,0.09848484848484848,0.16393442622950818,0.057692307692307696,,0.5333333333333333,1.0,0.6610169491525424,0.2236842105263158,0.7142857142857143,0.2,0.6808510638297872,0.21621621621621623,0.2857142857142857,0.17647058823529413,0.21428571428571427,0.2,0.2,0.5909090909090909,0.8125,0.6190476190476191,0.7333333333333333,0.6,0.030612244897959183,100.10695187165776,0.42857142857142855,14.46039603960396,14.308457711442786,13.836633663366337,13.517412935323383,0.32972972972972975,0.5409836065573771,0.6470588235294118,0.5757575757575758,0.2810810810810811,0.34615384615384615,0.3673469387755102,0.5,0.10270270270270271,0.2631578947368421,0.2631578947368421,0.6,0.05405405405405406,0.5,0.5,1.0,0.23243243243243245,0.27906976744186046,0.27906976744186046,0.9166666666666666,0.43478260869565216,0.5,,0.17391304347826086,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.6162162162162163,0.27906976744186046,0.49797324324324327,0.4581921052631579,0.4633,0.06666666666666667,0.09154929577464789,0.0967741935483871,0.03225806451612903,6.963636363636364,24.454716981132073,0.039603960396039604,1.0,,,1.0,0.5,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1611661313,2019,2019,False
101030-1628248-1628915-202250-204327,1611661313,"Tanisha Wright, Nayo Raincock-Ekunwe, Kia Nurse, Tina Charles, Brittany Boyd","Wright, Raincock-Ekunwe, Nurse, Charles, Boyd",101030-1628248-1628915-202250-204327,NYL,566.0,3,9.0,3.0,18.0,16.0,,2.0,1.0,34.0,5.0,6.0,,,,,,1.0,1.0,3.0,,2.0,,1.0,4.0,,,,6.0,10.0,1.0,6.0,2.0,17.0,14.0,,1.0,,,,,,,,,,12.0,,3.0,,,4.0,1.0,,6.0,1.0,7.0,1.0,,5.0,,1.0,15.0,,2.0,2.0,3.0,,5.0,2.0,7.0,,3.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,3.0,1.0,,3.0,5.0,,,3.0,1.0,1.0,2.0,,1.0,,,,,,,,17.0,,,1.0,,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.6,,,0.46875,,,0.5,,,0.375,,,,,0.3333333333333333,,0.75,0.5,1.0,,0.8333333333333334,0.2222222222222222,1.0,,0.5,,,,0.5,1.0,1.0,,,86.5017667844523,,14.0,19.625,13.11111111111111,19.5,0.375,0.8333333333333334,0.8333333333333334,1.0,0.0625,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,0.25,0.25,0.25,1.0,,,,,,,,,,,0.75,0.25,0.51300625,0.3678,,0.058823529411764705,0.09090909090909091,,,7.640000000000001,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
1628248-1629476-204296-204327-204334,1611661313,"Nayo Raincock-Ekunwe, Asia Durr, Rebecca Allen, Brittany Boyd, Reshanda Gray","Raincock-Ekunwe, Durr, Allen, Boyd, Gray",1628248-1629476-204296-204327-204334,NYL,490.0,3,8.0,2.0,16.0,16.0,8.0,8.0,2.0,32.0,1.0,2.0,,1.0,,1.0,,3.0,2.0,4.0,,,,2.0,4.0,,,1.0,3.0,9.0,2.0,4.0,2.0,14.0,12.0,,2.0,,,,,1.0,4.0,1.0,2.0,4.0,6.0,,6.0,,,4.0,2.0,2.0,3.0,2.0,5.0,2.0,,1.0,,2.0,12.0,1.0,1.0,3.0,2.0,,5.0,2.0,7.0,,3.0,3.0,,3.0,,1.0,2.0,1.0,2.0,,,5.0,1.0,4.0,1.0,5.0,1.0,,2.0,,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,14.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,0.25,0.46153846153846156,,0.2,0.5,,0.3333333333333333,0.3076923076923077,0.2222222222222222,0.5,0.3333333333333333,,0.6,,0.5,0.2,0.6,0.5,0.5555555555555556,0.2857142857142857,,,0.5,0.5,,,1.0,,0.6,,,94.04081632653062,1.0,14.6875,15.9375,13.4375,13.9375,0.15384615384615385,0.5,1.0,1.0,0.23076923076923078,,,,0.3076923076923077,0.5,0.5,1.0,,,,,0.3076923076923077,0.5,0.5,1.0,0.5,,,,,,0.2,,,0.2,0.46153846153846156,0.5,0.45543076923076925,0.3523,0.42037,,,,0.2857142857142857,12.266666666666667,24.35,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1611661313,2019,2019,False
101030-1628248-1629546-203829-204334,1611661313,"Tanisha Wright, Nayo Raincock-Ekunwe, Marine Johannes, Bria Hartley, Reshanda Gray","Wright, Raincock-Ekunwe, Johannes, Hartley, Gray",101030-1628248-1629546-203829-204334,NYL,31.0,1,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,46.4516129032258,,,27.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661313,2019,2019,False
101030-1628915-202250-203829-204320,1611661313,"Tanisha Wright, Kia Nurse, Tina Charles, Bria Hartley, Amanda Zahui B","Wright, Nurse, Charles, Hartley, Zahui B",101030-1628915-202250-203829-204320,NYL,7333.0,12,122.0,-40.0,241.0,240.0,12.0,25.0,19.0,481.0,24.0,45.0,4.0,5.0,,,28.0,61.0,18.0,40.0,1.0,8.0,,20.0,51.0,3.0,8.0,5.0,70.0,146.0,21.0,59.0,32.0,235.0,275.0,7.0,8.0,3.0,8.0,5.0,28.0,,3.0,5.0,5.0,8.0,96.0,44.0,54.0,9.0,8.0,51.0,20.0,16.0,48.0,18.0,66.0,17.0,1.0,13.0,23.0,12.0,150.0,7.0,14.0,25.0,46.0,5.0,76.0,21.0,97.0,1.0,19.0,12.0,7.0,22.0,5.0,17.0,19.0,3.0,5.0,3.0,1.0,41.0,2.0,4.0,23.0,66.0,5.0,5.0,49.0,3.0,4.0,37.0,3.0,18.0,2.0,12.0,6.0,4.0,12.0,4.0,,207.0,8.0,12.0,5.0,1.0,0.6857142857142857,0.7272727272727273,0.8571428571428571,0.3559322033898305,0.375,0.3559322033898305,0.4794520547945205,0.875,,0.4951219512195122,0.71875,0.1875,0.527027027027027,0.7368421052631579,0.36363636363636365,0.28780487804878047,0.1095890410958904,0.15555555555555556,0.13114754098360656,0.025,0.5365853658536586,0.7142857142857143,0.6301369863013698,0.18421052631578946,0.7142857142857143,0.18421052631578946,0.6574074074074074,0.18421052631578946,0.14285714285714285,0.18181818181818182,0.22727272727272727,0.16129032258064516,0.2857142857142857,0.5,0.6,0.7586206896551724,0.6896551724137931,0.8333333333333334,0.01020408163265306,94.45520250920497,0.3333333333333333,14.66804979253112,15.825,14.224066390041493,14.941666666666666,0.21951219512195122,0.5333333333333333,0.631578947368421,0.5416666666666666,0.2975609756097561,0.45901639344262296,0.5283018867924528,0.8214285714285714,0.1951219512195122,0.45,0.46153846153846156,0.6666666666666666,0.03902439024390244,0.125,0.125,1.0,0.24878048780487805,0.39215686274509803,0.39215686274509803,0.85,0.3125,0.8,0.25,0.5,0.375,0.6666666666666666,,,,0.625,0.5073170731707317,0.39215686274509803,0.47548682926829267,0.5209416666666666,0.41475625,0.08181818181818182,0.11180124223602485,0.11914893617021277,0.03404255319148936,8.571917808219178,24.544067796610168,0.04979253112033195,1.0,1.0,1.0,1.0,0.2,0.2,,,,,,,,,1.0,,,,,,,,,,,2.0,,,1611661313,2019,2019,False
101030-1628915-202250-203829-204334,1611661313,"Tanisha Wright, Kia Nurse, Tina Charles, Bria Hartley, Reshanda Gray","Wright, Nurse, Charles, Hartley, Gray",101030-1628915-202250-203829-204334,NYL,3092.0,13,52.0,-35.0,97.0,99.0,11.0,27.0,10.0,196.0,12.0,24.0,1.0,2.0,2.0,3.0,5.0,16.0,9.0,25.0,1.0,6.0,1.0,3.0,9.0,1.0,1.0,,26.0,65.0,4.0,15.0,22.0,86.0,121.0,2.0,7.0,1.0,2.0,3.0,10.0,2.0,7.0,1.0,5.0,9.0,30.0,22.0,9.0,3.0,2.0,9.0,3.0,7.0,15.0,3.0,18.0,2.0,1.0,7.0,3.0,5.0,39.0,2.0,11.0,7.0,22.0,3.0,32.0,13.0,45.0,3.0,5.0,4.0,1.0,8.0,1.0,6.0,10.0,,2.0,,,18.0,2.0,1.0,12.0,33.0,5.0,4.0,24.0,2.0,4.0,25.0,,9.0,3.0,2.0,2.0,,2.0,2.0,1.0,76.0,9.0,11.0,5.0,3.0,0.5769230769230769,0.6,0.75,0.26666666666666666,0.5,0.26666666666666666,0.4,0.2857142857142857,0.2857142857142857,0.4,0.3888888888888889,0.25,0.46195652173913043,0.45454545454545453,0.4090909090909091,0.1875,0.1076923076923077,0.125,0.1875,0.04,0.4444444444444444,0.6,0.7333333333333333,0.28205128205128205,0.5833333333333334,0.2,0.6904761904761905,0.2653061224489796,0.5,0.2727272727272727,0.125,,0.4,0.7272727272727273,0.5555555555555556,0.9,0.5,1.0,0.07142857142857142,91.28072445019406,1.0,15.845360824742269,15.707070707070708,14.97938144329897,14.797979797979798,0.3,0.5,0.5714285714285714,0.5833333333333334,0.2,0.3125,0.38461538461538464,0.6,0.3125,0.36,0.375,0.5555555555555556,0.075,0.16666666666666666,0.16666666666666666,1.0,0.1125,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.5,,0.1111111111111111,1.0,,0.375,0.6666666666666666,0.125,,0.4875,0.3333333333333333,0.4670925,0.4446214285714286,0.425475,0.10112359550561797,0.12162162162162163,0.11627906976744186,0.10465116279069768,9.693846153846154,24.446666666666665,0.1134020618556701,,1.0,,,,,1.0,0.1111111111111111,,,,,,,1.0,,,,,,,,,,,,,,1611661313,2019,2019,False
1628915-1629566-203829-204296-204327,1611661313,"Kia Nurse, Han Xu, Bria Hartley, Rebecca Allen, Brittany Boyd","Nurse, Xu, Hartley, Allen, Boyd",1628915-1629566-203829-204296-204327,NYL,197.0,2,3.0,2.0,6.0,6.0,4.0,6.0,,12.0,1.0,3.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,4.0,1.0,1.0,2.0,7.0,5.0,,,,,,,,2.0,1.0,2.0,5.0,2.0,,3.0,,,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,7.0,5.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,0.25,,,0.5,,0.5,0.5833333333333334,,0.625,0.2,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,87.71573604060914,,17.833333333333332,15.0,17.833333333333332,15.0,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,0.8,,0.52867,,0.5888833333333333,0.16666666666666666,0.2,,0.7142857142857143,5.15,23.9,0.6666666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1611661313,2019,2019,False
