EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1628890-201516-202650-202664-203828,1611661329,"Diamond DeShields, Allie Quigley, Jantel Lavender, Courtney Vandersloot, Stefanie Dolson","DeShields, Quigley, Lavender, Vandersloot, Dolson",1628890-201516-202650-202664-203828,CHI,19956.0,23,333.0,57.0,680.0,676.0,83.0,40.0,74.0,1356.0,116.0,176.0,18.0,24.0,12.0,18.0,32.0,80.0,53.0,130.0,18.0,40.0,2.0,4.0,6.0,61.0,176.0,9.0,20.0,7.0,18.0,201.0,386.0,79.0,216.0,88.0,727.0,670.0,26.0,43.0,9.0,22.0,14.0,93.0,18.0,38.0,11.0,24.0,27.0,96.0,274.0,128.0,228.0,9.0,24.0,176.0,61.0,22.0,137.0,76.0,213.0,58.0,18.0,74.0,20.0,43.0,502.0,32.0,47.0,3.0,74.0,197.0,8.0,279.0,82.0,361.0,8.0,43.0,34.0,9.0,63.0,18.0,49.0,52.0,3.0,14.0,1.0,8.0,115.0,11.0,12.0,51.0,114.0,3.0,11.0,7.0,106.0,5.0,9.0,10.0,101.0,8.0,1.0,4.0,41.0,1.0,11.0,33.0,1.0,1.0,20.0,3.0,10.0,34.0,18.0,1.0,634.0,94.0,82.0,3.0,9.0,0.681592039800995,0.7248677248677249,0.9620253164556962,0.36574074074074076,0.4090909090909091,0.4583333333333333,0.36574074074074076,0.5207253886010362,0.6046511627906976,0.47368421052631576,0.5307308970099668,0.6076923076923076,0.5564516129032258,0.5595975232198143,0.647887323943662,0.6333333333333333,0.3588039867109635,0.05699481865284974,0.09090909090909091,0.05,0.015384615384615385,0.5478260869565217,1.0,0.3,0.76953125,0.25268817204301075,0.7254901960784313,0.23529411764705882,0.7569832402234636,0.2453416149068323,0.36065573770491804,0.1875,0.2077922077922078,0.23684210526315788,0.22727272727272727,0.691358024691358,0.7619047619047619,0.8461538461538461,0.75,0.6111111111111112,0.026755852842809364,97.84726398075766,0.5294117647058824,14.488235294117647,14.946745562130177,13.882352941176471,14.26923076923077,0.292358803986711,0.6590909090909091,0.725,0.6379310344827587,0.132890365448505,0.4,0.42105263157894735,0.625,0.2159468438538206,0.4076923076923077,0.4140625,0.8113207547169812,0.0664451827242525,0.45,0.45,1.0,0.292358803986711,0.3465909090909091,0.3465909090909091,0.9508196721311475,0.36923076923076925,0.75,0.2777777777777778,0.03076923076923077,0.3076923076923077,0.45,1.0,0.2903225806451613,0.6666666666666666,0.0967741935483871,0.6666666666666666,0.2903225806451613,0.3888888888888889,0.6511627906976745,0.3465909090909091,0.5102375415282392,0.5168892857142857,0.4908846774193549,0.06614173228346457,0.09785202863961814,0.004629629629629629,0.1279229711141678,0.13204951856946354,8.814507772020725,24.262962962962963,0.12205882352941176,,,,,,,,,,,1611661329,2019,2019,False
1627674-1628890-201516-202650-203828,1611661329,"Kahleah Copper, Diamond DeShields, Allie Quigley, Jantel Lavender, Stefanie Dolson","Copper, DeShields, Quigley, Lavender, Dolson",1627674-1628890-201516-202650-203828,CHI,6.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2019,2019,False
1628890-201516-202650-202664-204323,1611661329,"Diamond DeShields, Allie Quigley, Jantel Lavender, Courtney Vandersloot, Cheyenne Parker","DeShields, Quigley, Lavender, Vandersloot, Parker",1628890-201516-202650-202664-204323,CHI,4202.0,18,70.0,-42.0,135.0,141.0,16.0,31.0,19.0,276.0,28.0,45.0,1.0,2.0,4.0,6.0,4.0,12.0,11.0,27.0,1.0,6.0,,,,5.0,24.0,1.0,5.0,,3.0,43.0,84.0,6.0,30.0,17.0,121.0,163.0,3.0,7.0,1.0,5.0,3.0,12.0,4.0,12.0,,3.0,2.0,10.0,64.0,22.0,12.0,6.0,2.0,24.0,5.0,5.0,32.0,4.0,36.0,3.0,1.0,23.0,1.0,8.0,76.0,8.0,10.0,,19.0,25.0,2.0,46.0,18.0,64.0,1.0,9.0,5.0,4.0,18.0,4.0,10.0,15.0,1.0,8.0,,5.0,33.0,8.0,4.0,17.0,28.0,,1.0,1.0,34.0,3.0,1.0,2.0,18.0,1.0,,1.0,8.0,,1.0,11.0,,,5.0,,6.0,11.0,5.0,,109.0,8.0,15.0,4.0,,0.7441860465116279,0.7619047619047619,0.6666666666666666,0.2,0.2,,0.2,0.5119047619047619,0.42857142857142855,0.3333333333333333,0.45614035087719296,0.375,0.26666666666666666,0.4918032786885246,0.46153846153846156,0.3125,0.2631578947368421,0.05952380952380952,0.06666666666666667,0.16666666666666666,,0.5454545454545454,1.0,,0.5813953488372093,0.24390243902439024,0.6551724137931034,0.36363636363636365,0.6111111111111112,0.2857142857142857,0.11764705882352941,0.2857142857142857,0.35294117647058826,0.35294117647058826,0.4,0.47368421052631576,0.7333333333333333,0.5555555555555556,0.6111111111111112,0.7272727272727273,0.01694915254237288,94.58353165159448,0.45454545454545453,15.555555555555555,14.907801418439716,14.792592592592593,13.687943262411348,0.39473684210526316,0.6222222222222222,0.6666666666666666,0.8214285714285714,0.10526315789473684,0.3333333333333333,0.4,0.25,0.23684210526315788,0.4074074074074074,0.4074074074074074,0.7272727272727273,0.05263157894736842,0.16666666666666666,0.16666666666666666,1.0,0.21052631578947367,0.20833333333333334,0.21739130434782608,0.6,0.16666666666666666,0.5,1.0,,0.4166666666666667,0.2,,0.4,0.6666666666666666,,,0.2,,0.6578947368421053,0.20833333333333334,0.49261491228070176,0.4759888888888889,0.50276,0.06611570247933884,0.08791208791208792,,0.09917355371900827,0.08264462809917356,8.442857142857143,24.45,0.11851851851851852,1.0,1.0,0.03333333333333333,0.041666666666666664,,,,,,,1611661329,2019,2019,False
1628890-1628931-1629478-202650-202664,1611661329,"Diamond DeShields, Gabby Williams, Katie Lou Samuelson, Jantel Lavender, Courtney Vandersloot","DeShields, Williams, Lou Samuelson, Lavender, Vandersloot",1628890-1628931-1629478-202650-202664,CHI,57.0,1,1.0,2.0,2.0,2.0,2.0,,,4.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,101.05263157894737,,20.0,8.5,20.0,8.5,,,,,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,,0.5,,0.38225,,0.38225,,,,,1.0,12.7,26.0,1.0,,,,,,,,,,,1611661329,2019,2019,False
1628890-1628931-1629478-203828-203838,1611661329,"Diamond DeShields, Gabby Williams, Katie Lou Samuelson, Stefanie Dolson, Astou Ndour","DeShields, Williams, Lou Samuelson, Dolson, Ndour",1628890-1628931-1629478-203828-203838,CHI,172.0,1,3.0,,4.0,5.0,2.0,,1.0,9.0,2.0,3.0,,,2.0,3.0,,,,2.0,,,,,,,,,,,,2.0,5.0,,,1.0,5.0,5.0,,1.0,,,1.0,1.0,2.0,3.0,,,,4.0,2.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,,,3.0,,3.0,3.0,6.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,4.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,4.0,4.0,2.0,,,0.5,0.5,,,,,,0.4,,0.6666666666666666,0.4,,0.6666666666666666,0.4166666666666667,0.25,0.6666666666666666,,0.2,0.3333333333333333,,,,,,0.75,1.0,,,0.75,1.0,1.0,,1.0,,,0.5,1.0,,,,,75.34883720930233,,23.25,15.8,22.0,13.0,0.6,0.6666666666666666,1.0,0.5,,,,,0.4,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,0.6,,0.5581400000000001,0.4211,0.654,0.16666666666666666,0.16666666666666666,,0.2,0.8,6.94,,0.5,,,,,,,,,,,1611661329,2019,2019,False
1628890-1628931-1629478-203828-203857,1611661329,"Diamond DeShields, Gabby Williams, Katie Lou Samuelson, Stefanie Dolson, Jamierra Faulkner","DeShields, Williams, Lou Samuelson, Dolson, Faulkner",1628890-1628931-1629478-203828-203857,CHI,18.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611661329,2019,2019,False
1628890-1628931-201516-202650-203828,1611661329,"Diamond DeShields, Gabby Williams, Allie Quigley, Jantel Lavender, Stefanie Dolson","DeShields, Williams, Quigley, Lavender, Dolson",1628890-1628931-201516-202650-203828,CHI,764.0,7,13.0,-6.0,26.0,28.0,,7.0,3.0,54.0,4.0,7.0,,,,,1.0,2.0,1.0,3.0,,1.0,,,,2.0,5.0,,,,,6.0,12.0,2.0,6.0,4.0,22.0,28.0,,,,,2.0,2.0,,,,,,,8.0,4.0,6.0,,,5.0,2.0,1.0,4.0,2.0,6.0,2.0,,4.0,,,14.0,2.0,,,2.0,6.0,1.0,9.0,2.0,11.0,1.0,3.0,2.0,1.0,4.0,2.0,,2.0,,4.0,,,6.0,1.0,,3.0,5.0,,1.0,,5.0,,2.0,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,20.0,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,,0.5,,,0.55,1.0,,0.3333333333333333,0.08333333333333333,0.14285714285714285,,,0.6666666666666666,0.5,,0.6,,0.6666666666666666,0.5,0.6153846153846154,0.18181818181818182,,,,0.6666666666666666,,0.6666666666666666,0.5,0.6,1.0,,0.1111111111111111,101.78010471204189,,15.961538461538462,12.464285714285714,15.26923076923077,11.535714285714286,0.3888888888888889,0.5714285714285714,0.6666666666666666,1.0,0.1111111111111111,0.5,0.5,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.05555555555555555,,,,0.2777777777777778,0.4,0.4,1.0,,,,,,,,,,,,,,0.7222222222222222,0.4,0.5251388888888889,,,0.1,0.07692307692307693,0.14285714285714285,0.09090909090909091,,6.55,24.366666666666664,,,,,,,,,,,,1611661329,2019,2019,False
1628890-1628931-1629505-203838-204323,1611661329,"Diamond DeShields, Gabby Williams, Chloe Jackson, Astou Ndour, Cheyenne Parker","DeShields, Williams, Jackson, Ndour, Parker",1628890-1628931-1629505-203838-204323,CHI,126.0,1,2.0,-1.0,3.0,4.0,3.0,4.0,1.0,7.0,,3.0,,1.0,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,3.0,1.0,4.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,2.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.4,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,,,,1.0,1.0,1.0,,0.3333333333333333,80.0,0.5,12.333333333333334,22.25,11.333333333333334,15.75,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,0.6706,0.7374,0.6706,,,,,,1.3666666666666665,,1.0,,,,,,,,,,,1611661329,2019,2019,False
1628890-1628931-201516-203828-203838,1611661329,"Diamond DeShields, Gabby Williams, Allie Quigley, Stefanie Dolson, Astou Ndour","DeShields, Williams, Quigley, Dolson, Ndour",1628890-1628931-201516-203828-203838,CHI,682.0,1,11.0,8.0,24.0,23.0,,5.0,4.0,47.0,7.0,9.0,,,,,2.0,4.0,1.0,2.0,,,,,,1.0,6.0,,1.0,,,10.0,15.0,1.0,6.0,4.0,27.0,19.0,,1.0,,1.0,3.0,3.0,,,,,,,8.0,12.0,3.0,,,6.0,1.0,,4.0,1.0,5.0,1.0,,3.0,,1.0,11.0,1.0,3.0,,3.0,6.0,,9.0,4.0,13.0,,4.0,2.0,2.0,2.0,,,2.0,,2.0,,,4.0,,,,8.0,1.0,,1.0,3.0,,,,7.0,,,,2.0,1.0,,3.0,,,1.0,2.0,,3.0,3.0,,24.0,,,,,0.4,0.4,1.0,0.16666666666666666,,,0.16666666666666666,0.6666666666666666,,,0.5476190476190477,,,0.5625,0.375,,0.2857142857142857,,,,,0.5,,,0.8571428571428571,0.6,0.75,0.2,0.8181818181818182,0.4,0.5,0.5,1.0,0.2,,1.0,,0.8,0.5,1.0,,99.23753665689149,1.0,13.833333333333334,15.217391304347826,12.791666666666666,15.130434782608695,0.42857142857142855,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.19047619047619047,0.5,0.5,,0.09523809523809523,0.5,0.5,1.0,,,,,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,,,,,0.5,,,,,,,,,0.7142857142857143,0.16666666666666666,0.5375666666666666,0.4162,,0.125,0.11764705882352941,0.14285714285714285,0.1111111111111111,,5.1866666666666665,25.55,,,,,,,,,,,,1611661329,2019,2019,False
1628890-1628931-201516-203828-204323,1611661329,"Diamond DeShields, Gabby Williams, Allie Quigley, Stefanie Dolson, Cheyenne Parker","DeShields, Williams, Quigley, Dolson, Parker",1628890-1628931-201516-203828-204323,CHI,288.0,4,5.0,-6.0,8.0,9.0,1.0,2.0,,17.0,,1.0,,,,,,2.0,,1.0,,,,,,1.0,3.0,,,,1.0,,4.0,1.0,3.0,1.0,4.0,10.0,,,,,,,,,,1.0,,,,,3.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,,,1.0,4.0,,5.0,,5.0,,,,,,,,1.0,,,,,1.0,,,,5.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,1.0,,4.0,,1.0,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.21428571428571427,,,0.21428571428571427,,,0.42857142857142855,0.25,,0.5,,,,,0.8,,0.5,,0.7142857142857143,,,,,,,1.0,0.5,1.0,,1.0,,85.0,1.0,18.75,15.333333333333334,18.75,13.11111111111111,0.14285714285714285,,,,0.2857142857142857,,,,0.14285714285714285,,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,0.5714285714285714,0.3333333333333333,0.3802357142857143,,0.2199,,,,,,9.15,24.599999999999998,0.125,,,,,1.0,,,,,,1611661329,2019,2019,False
