EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,Defensive 3 Seconds Violations,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,PenaltyCorner3FGM,BlockedCorner3,PenaltyCorner3Accuracy,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1628244-1628886-1628920-202252-203827,1611661328,"Sami Whitcomb, Jordin Canada, Mercedes Russell, Alysha Clark, Natasha Howard","Whitcomb, Canada, Russell, Clark, Howard",1628244-1628886-1628920-202252-203827,SEA,14062.0,19,234.0,-79.0,434.0,447.0,44.0,69.0,50.0,881.0,58.0,97.0,11.0,23.0,5.0,9.0,37.0,97.0,33.0,73.0,9.0,28.0,1.0,3.0,2.0,31.0,72.0,1.0,4.0,2.0,5.0,128.0,267.0,40.0,100.0,48.0,424.0,503.0,19.0,44.0,2.0,7.0,11.0,55.0,12.0,23.0,2.0,7.0,10.0,40.0,148.0,108.0,114.0,6.0,14.0,72.0,31.0,21.0,74.0,38.0,112.0,29.0,9.0,36.0,20.0,18.0,262.0,13.0,46.0,2.0,50.0,98.0,7.0,155.0,61.0,216.0,7.0,37.0,29.0,8.0,64.0,12.0,42.0,39.0,6.0,22.0,2.0,2.0,103.0,7.0,12.0,38.0,89.0,2.0,7.0,4.0,80.0,3.0,3.0,5.0,59.0,7.0,28.0,5.0,21.0,9.0,12.0,21.0,13.0,2.0,369.0,40.0,44.0,7.0,4.0,0.578125,0.6115702479338843,0.95,0.4,0.2857142857142857,0.2857142857142857,0.4,0.4794007490636704,0.4318181818181818,0.5217391304347826,0.5122615803814714,0.43137254901960786,0.5,0.539440203562341,0.5,0.5405405405405406,0.2724795640326976,0.07865168539325842,0.12371134020618557,0.08247422680412371,0.0136986301369863,0.6213592233009708,1.0,0.5,0.7,0.3357664233576642,0.6410256410256411,0.22413793103448276,0.6788990825688074,0.30256410256410254,0.5128205128205128,0.20689655172413793,0.35,0.1794871794871795,0.3157894736842105,0.631578947368421,0.696969696969697,0.7777777777777778,0.6268656716417911,0.7272727272727273,0.040229885057471264,90.21760773716399,0.6190476190476191,16.258064516129032,15.67337807606264,15.52073732718894,14.829977628635346,0.26430517711171664,0.5979381443298969,0.6823529411764706,0.6206896551724138,0.26430517711171664,0.38144329896907214,0.4157303370786517,0.5405405405405406,0.1989100817438692,0.4520547945205479,0.4583333333333333,0.5454545454545454,0.07629427792915532,0.32142857142857145,0.32142857142857145,1.0,0.19618528610354224,0.4305555555555556,0.4305555555555556,0.9354838709677419,0.45098039215686275,0.4782608695652174,0.2727272727272727,0.058823529411764705,0.3333333333333333,1.0,0.0784313725490196,0.25,1.0,0.3,0.5555555555555556,0.06666666666666667,0.16666666666666666,0.4,0.5367847411444142,0.4305555555555556,0.47358460490463217,0.5046231707317074,0.45721833333333334,0.07216494845360824,0.09722222222222222,0.12971698113207547,0.09433962264150944,8.688014981273408,24.386999999999997,0.10138248847926268,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628920-1629500-201907-201919-202252,1611661328,"Mercedes Russell, Anriel Howard, Courtney Paris, Shavonte Zellous, Alysha Clark","Russell, Howard, Paris, Zellous, Clark",1628920-1629500-201907-201919-202252,SEA,118.0,1,2.0,3.0,4.0,4.0,,4.0,1.0,8.0,,1.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,,3.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,2.0,2.0,4.0,1.0,,,,,,,2.0,1.0,,,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,0.375,0.75,,0.375,0.75,,0.25,,,,,,,,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,1.0,0.5,,,,1.0,,,1.0,,0.3333333333333333,97.6271186440678,1.0,11.5,18.0,9.0,18.0,0.25,,,,0.5,,,,,,,,,,,,0.25,1.0,1.0,,0.5,,,,,,0.5,1.0,,,,,,,0.5,1.0,0.4357625,0.491625,,,,1.0,,7.933333333333334,25.1,,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628886-1628920-1629500-203827,1611661328,"Sami Whitcomb, Jordin Canada, Mercedes Russell, Anriel Howard, Natasha Howard","Whitcomb, Canada, Russell, Howard, Howard",1628244-1628886-1628920-1629500-203827,SEA,63.0,1,1.0,2.0,3.0,1.0,,,2.0,4.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,3.0,,1.0,,2.0,,1.0,2.0,,,,2.0,,,,,,,2.0,,,,,1.0,,2.0,1.0,,1.0,,,1.0,,,2.0,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,0.5,,0.25,0.5,,0.25,0.5,,0.25,0.6666666666666666,0.5,1.0,,,,,,0.5,1.0,,1.0,0.3333333333333333,1.0,,,,,,,,1.0,,,91.42857142857143,,14.0,21.0,12.333333333333334,21.0,0.5,0.5,1.0,1.0,0.25,,,,,,,,,,,,0.25,,,,0.5,1.0,1.0,,,,,,,,,,,,0.75,,0.4885375,0.44085,,,,1.0,,5.333333333333333,24.6,,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628886-1628920-201518-204355,1611661328,"Sami Whitcomb, Jordin Canada, Mercedes Russell, Crystal Langhorne, Blake Dietrick","Whitcomb, Canada, Russell, Langhorne, Dietrick",1628244-1628886-1628920-201518-204355,SEA,77.0,1,1.0,1.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,,1.0,3.0,2.0,,,,,,,1.0,2.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,3.0,3.0,4.0,,,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,130.9090909090909,1.0,8.5,14.333333333333334,8.5,14.333333333333334,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32625,,0.32625,0.3333333333333333,0.3333333333333333,,1.0,7.3,,1.0,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628886-1628920-202252-204319,1611661328,"Sami Whitcomb, Jordin Canada, Mercedes Russell, Alysha Clark, Jewell Loyd","Whitcomb, Canada, Russell, Clark, Loyd",1628244-1628886-1628920-202252-204319,SEA,160.0,2,3.0,1.0,6.0,5.0,3.0,4.0,1.0,11.0,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,4.0,6.0,,,,8.0,7.0,,1.0,,,,,2.0,2.0,,,,4.0,8.0,,,,,,,,4.0,,4.0,,,1.0,1.0,2.0,8.0,,1.0,,,2.0,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,8.0,4.0,3.0,,,1.0,1.0,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,,,,,,,,1.0,0.5,,,0.6666666666666666,0.5,,0.5,,,,,1.0,1.0,,,0.5,99.0,1.0,9.333333333333334,20.8,8.0,20.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,,,0.16666666666666666,,0.4159833333333333,0.319,0.55355,,,,0.5,9.516666666666667,,0.5,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628886-201518-201919-203827,1611661328,"Sami Whitcomb, Jordin Canada, Crystal Langhorne, Shavonte Zellous, Natasha Howard","Whitcomb, Canada, Langhorne, Zellous, Howard",1628244-1628886-201518-201919-203827,SEA,371.0,5,6.0,-1.0,11.0,10.0,3.0,3.0,1.0,21.0,2.0,3.0,,,,,,3.0,,4.0,,,,,,1.0,1.0,,,1.0,1.0,2.0,10.0,1.0,1.0,2.0,9.0,10.0,,1.0,,,,,,3.0,1.0,1.0,,3.0,4.0,,3.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,2.0,,1.0,1.0,,2.0,2.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,3.0,6.0,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,9.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.2,,,0.3181818181818182,,0.375,0.375,,0.375,0.09090909090909091,0.1,,0.3333333333333333,,1.0,,,0.5,0.25,1.0,,0.6666666666666666,0.25,,,0.5,,,,,1.0,1.0,,,81.50943396226415,,16.636363636363637,18.8,15.727272727272727,18.6,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,,,,0.36363636363636365,,,,,,,,0.09090909090909091,1.0,1.0,1.0,,,,,,,,,,,,,0.25,1.0,0.36363636363636365,1.0,0.44577272727272726,0.3992,0.40445,0.08333333333333333,0.09090909090909091,,0.3333333333333333,9.02,25.6,0.2727272727272727,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628886-201518-203827-204319,1611661328,"Sami Whitcomb, Jordin Canada, Crystal Langhorne, Natasha Howard, Jewell Loyd","Whitcomb, Canada, Langhorne, Howard, Loyd",1628244-1628886-201518-203827-204319,SEA,652.0,3,11.0,2.0,19.0,20.0,6.0,,3.0,39.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,,1.0,7.0,13.0,1.0,4.0,3.0,20.0,18.0,1.0,2.0,,2.0,,2.0,1.0,4.0,,2.0,3.0,5.0,8.0,6.0,3.0,,,3.0,1.0,1.0,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,2.0,2.0,,5.0,5.0,,10.0,4.0,14.0,,1.0,,1.0,4.0,1.0,1.0,1.0,,3.0,,,5.0,,2.0,1.0,2.0,,,,3.0,,,,3.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,18.0,5.0,6.0,,,0.5714285714285714,0.5714285714285714,1.0,0.25,,,0.25,0.5384615384615384,0.5,0.25,0.5,0.25,0.16666666666666666,0.5263157894736842,0.25,0.3125,0.23529411764705882,0.07692307692307693,,0.25,,0.8,,,0.5555555555555556,0.3333333333333333,0.625,0.6666666666666666,0.5882352941176471,0.4444444444444444,,0.3333333333333333,0.5,0.5,1.0,0.4,,1.0,0.6,0.6666666666666666,,86.13496932515336,,17.31578947368421,16.15,16.68421052631579,14.8,0.29411764705882354,0.8,0.8,0.5,0.23529411764705882,0.25,0.3333333333333333,,0.23529411764705882,0.5,0.5,1.0,0.058823529411764705,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.25,,,0.25,,,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,,0.5294117647058824,0.3333333333333333,0.48978529411764704,0.4869,0.47996666666666665,0.05555555555555555,0.07142857142857142,0.1,0.25,9.5,24.2,0.3157894736842105,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628920-1629500-203827-204319,1611661328,"Sami Whitcomb, Mercedes Russell, Anriel Howard, Natasha Howard, Jewell Loyd","Whitcomb, Russell, Howard, Howard, Loyd",1628244-1628920-1629500-203827-204319,SEA,92.0,1,2.0,-4.0,2.0,2.0,,2.0,,4.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,0.3333333333333333,1.0,,,,,,,,,,,62.60869565217391,,32.0,14.0,32.0,14.0,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,0.4417166666666667,,,,,,,1.5,26.85,,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628920-201518-204319-204321,1611661328,"Sami Whitcomb, Mercedes Russell, Crystal Langhorne, Jewell Loyd, Kaleena Mosqueda-Lewis","Whitcomb, Russell, Langhorne, Loyd, Mosqueda-Lewis",1628244-1628920-201518-204319-204321,SEA,621.0,4,10.0,2.0,21.0,22.0,3.0,5.0,3.0,43.0,7.0,9.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,9.0,,,,,,1.0,2.0,,,,,10.0,20.0,1.0,2.0,,23.0,21.0,1.0,2.0,,,,2.0,2.0,3.0,,,,4.0,8.0,12.0,3.0,,2.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,1.0,3.0,,,4.0,1.0,5.0,4.0,9.0,,4.0,3.0,1.0,1.0,,,2.0,,1.0,,1.0,3.0,2.0,,,2.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,21.0,4.0,3.0,,,0.4,0.4444444444444444,1.0,0.5,,,0.5,0.5,0.5,0.6666666666666666,0.5227272727272727,0.5,0.6666666666666666,0.5227272727272727,0.5,0.6666666666666666,0.09090909090909091,0.05,0.1111111111111111,,,0.3333333333333333,1.0,,0.8,0.3,,1.0,0.8,0.36363636363636365,1.0,,0.14285714285714285,1.0,,1.0,0.5,1.0,,,,99.71014492753623,,15.904761904761905,13.045454545454545,15.333333333333334,12.363636363636363,0.4090909090909091,0.7777777777777778,0.875,0.2857142857142857,0.09090909090909091,0.5,0.5,,0.4090909090909091,0.2222222222222222,0.2222222222222222,1.0,,,,,0.09090909090909091,0.5,0.5,1.0,1.0,0.5,,,,,,,,0.6666666666666666,1.0,,,,0.5,0.5,0.49212500000000003,0.6017,0.5513666666666667,,,0.08695652173913043,0.17391304347826086,9.86,28.2,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
1628244-1628920-201919-202252-204319,1611661328,"Sami Whitcomb, Mercedes Russell, Shavonte Zellous, Alysha Clark, Jewell Loyd","Whitcomb, Russell, Zellous, Clark, Loyd",1628244-1628920-201919-202252-204319,SEA,84.0,1,1.0,-2.0,3.0,3.0,,3.0,1.0,6.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,2.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,1.0,0.5,,,1.0,,,,,1.0,1.0,,,102.85714285714286,,13.0,15.0,11.0,15.0,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38415,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,1611661328,2019,2019,True
